"SourceSystem","TargetSystem","EdgeType","Evidence","Strength","Impact","Notes","EvidenceSource"
"Items:Magical","World Save Loader","SerializationConflict","Data/Scripts/Items/Magical/Artifacts/Artifact_StitchersMittens.cs:Server.Items.Artifact_StitchersMittens:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Magical","World Save Loader","SerializationConflict","Data/Scripts/Items/Magical/Artifacts/Artifact_TalonBite.cs:Server.Items.Artifact_TalonBite:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Magical","World Save Loader","SerializationConflict","Data/Scripts/Items/Magical/Artifacts/Artifact_TheDryadBow.cs:Server.Items.Artifact_TheDryadBow:SuspiciousOrder:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Magical","World Save Loader","SerializationConflict","Data/Scripts/Items/Magical/Artifacts/Artifact_TotemArms.cs:Server.Items.Artifact_TotemArms:SuspiciousOrder:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Magical","World Save Loader","SerializationConflict","Data/Scripts/Items/Magical/Artifacts/Artifact_TotemGloves.cs:Server.Items.Artifact_TotemGloves:SuspiciousOrder:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Magical","World Save Loader","SerializationConflict","Data/Scripts/Items/Magical/Artifacts/Artifact_TotemGorget.cs:Server.Items.Artifact_TotemGorget:SuspiciousOrder:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Magical","World Save Loader","SerializationConflict","Data/Scripts/Items/Magical/Artifacts/Artifact_TotemLeggings.cs:Server.Items.Artifact_TotemLeggings:SuspiciousOrder:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Magical","World Save Loader","SerializationConflict","Data/Scripts/Items/Magical/Artifacts/Artifact_TotemTunic.cs:Server.Items.Artifact_TotemTunic:SuspiciousOrder:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Magical","World Save Loader","SerializationConflict","Data/Scripts/Items/Magical/Artifacts/Artifact_TunicOfAegis.cs:Server.Items.Artifact_TunicOfAegis:SuspiciousOrder:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Magical","World Save Loader","SerializationConflict","Data/Scripts/Items/Magical/Artifacts/Artifact_TunicOfBane.cs:Server.Items.Artifact_TunicOfBane:SuspiciousOrder:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Magical","World Save Loader","SerializationConflict","Data/Scripts/Items/Magical/Artifacts/Artifact_TunicOfTheFallenKing.cs:Server.Items.Artifact_TunicOfTheFallenKing:SuspiciousOrder:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Magical","World Save Loader","SerializationConflict","Data/Scripts/Items/Magical/Artifacts/Artifact_TunicOfTheHarrower.cs:Server.Items.Artifact_TunicOfTheHarrower:SuspiciousOrder:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Magical","World Save Loader","SerializationConflict","Data/Scripts/Items/Magical/Artifacts/Artifact_VoiceOfTheFallenKing.cs:Server.Items.Artifact_VoiceOfTheFallenKing:SuspiciousOrder:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Magical","World Save Loader","SerializationConflict","Data/Scripts/Items/Magical/Artifacts/Artifact_WildfireBow.cs:Server.Items.Artifact_WildfireBow:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Magical","World Save Loader","SerializationConflict","Data/Scripts/Items/Magical/Artifacts/Artifact_Windsong.cs:Server.Items.Artifact_Windsong:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Magical","World Save Loader","SerializationConflict","Data/Scripts/Items/Magical/Artifacts/Minor/ColoringBook.cs:Server.Items.ColoringBook:SuspiciousOrder:CountMatchNeedsTypeReview:UnknownWrites=2","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Magical","World Save Loader","SerializationConflict","Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_AcidProofRobe.cs:Server.Items.AcidProofRobe:SuspiciousOrder:CountMatchNeedsTypeReview:UnknownWrites=1","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Magical","World Save Loader","SerializationConflict","Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_AegisOfGrace.cs:Server.Items.AegisOfGrace:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Magical","World Save Loader","SerializationConflict","Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_BladeDance.cs:Server.Items.BladeDance:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Magical","World Save Loader","SerializationConflict","Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_BlightGrippedLongbow.cs:Server.Items.BlightGrippedLongbow:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Magical","World Save Loader","SerializationConflict","Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_Bonesmasher.cs:Server.Items.Bonesmasher:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Magical","World Save Loader","SerializationConflict","Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_Boomstick.cs:Server.Items.Boomstick:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Magical","World Save Loader","SerializationConflict","Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_BrambleCoat.cs:Server.Items.BrambleCoat:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Magical","World Save Loader","SerializationConflict","Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_ColdForgedBlade.cs:Server.Items.ColdForgedBlade:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Magical","World Save Loader","SerializationConflict","Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_DupresCollar.cs:Server.Items.DupresCollar:SuspiciousOrder:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Magical","World Save Loader","SerializationConflict","Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_DupresShield.cs:Server.Items.DupresShield:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Magical","World Save Loader","SerializationConflict","Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_EssenceOfBattle.cs:Server.Items.EssenceOfBattle:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Magical","World Save Loader","SerializationConflict","Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_FeyLeggings.cs:Server.Items.FeyLeggings:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Magical","World Save Loader","SerializationConflict","Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_FleshRipper.cs:Server.Items.FleshRipper:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Magical","World Save Loader","SerializationConflict","Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_GrayMouserCloak.cs:Server.Items.GrayMouserCloak:SuspiciousOrder:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Magical","World Save Loader","SerializationConflict","Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_GrimReapersLantern.cs:Server.Items.GrimReapersLantern:SuspiciousOrder:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Magical","World Save Loader","SerializationConflict","Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_GrimReapersMask.cs:Server.Items.GrimReapersMask:SuspiciousOrder:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Magical","World Save Loader","SerializationConflict","Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_GrimReapersRobe.cs:Server.Items.GrimReapersRobe:SuspiciousOrder:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Magical","World Save Loader","SerializationConflict","Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_HelmOfSwiftness.cs:Server.Items.HelmOfSwiftness:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Magical","World Save Loader","SerializationConflict","Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_HolySword.cs:Server.Items.HolySword:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Magical","World Save Loader","SerializationConflict","Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_IronwoodCrown.cs:Server.Items.IronwoodCrown:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Magical","World Save Loader","SerializationConflict","Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_LeggingsOfEmbers.cs:Server.Items.LeggingsOfEmbers:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Magical","World Save Loader","SerializationConflict","Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_LeggingsOfEnlightenment.cs:Server.Items.LeggingsOfEnlightenment:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Magical","World Save Loader","SerializationConflict","Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_LuminousRuneBlade.cs:Server.Items.LuminousRuneBlade:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Magical","World Save Loader","SerializationConflict","Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_MelisandesCorrodedHatchet.cs:Server.Items.MelisandesCorrodedHatchet:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Magical","World Save Loader","SerializationConflict","Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_OssianGrimoire.cs:Server.Items.OssianGrimoire:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Magical","World Save Loader","SerializationConflict","Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_OverseerSunderedBlade.cs:Server.Items.OverseerSunderedBlade:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Magical","World Save Loader","SerializationConflict","Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_PadsOfTheCuSidhe.cs:Server.Items.PadsOfTheCuSidhe:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Magical","World Save Loader","SerializationConflict","Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_PendantOfTheMagi.cs:Server.Items.PendantOfTheMagi:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
