"FindingId","Track","System","File","Evidence","Impact","Severity","Recommendation","Verification","SourceRegister","ReviewStatus","Notes"
"P10-F02919","10.3 Global Hooks And Startup Side Effects","Items:Misc","Data/Scripts/Items/Misc/Games/tarotpoker.cs","Gump:L62:from.SendGump(new TarotGump(0x45C));; guards=AccessGuard;BoundsGuard;PacketReadGuard;RangeGuard;StateGuard","Runtime","P1","Review hook owner, startup side effects, duplicate subscription risk, and guard coverage before changing this entry point.","Re-run New-RuntimeHookMap.ps1 and run the narrowest affected build after source edits.","phase-05-global-hook-risk-list.csv","NeedsManualReview","Marker-derived high-risk global hook row."
"P10-F02920","10.3 Global Hooks And Startup Side Effects","Items:Misc","Data/Scripts/Items/Misc/Games/tarotpoker.cs","Gump:L80:from.SendGump(new TarotGump(0x458));; guards=AccessGuard;BoundsGuard;PacketReadGuard;RangeGuard;StateGuard","Runtime","P1","Review hook owner, startup side effects, duplicate subscription risk, and guard coverage before changing this entry point.","Re-run New-RuntimeHookMap.ps1 and run the narrowest affected build after source edits.","phase-05-global-hook-risk-list.csv","NeedsManualReview","Marker-derived high-risk global hook row."
"P10-F02921","10.3 Global Hooks And Startup Side Effects","Items:Misc","Data/Scripts/Items/Misc/Games/tarotpoker.cs","Gump:L98:from.SendGump(new TarotGump(0x453));; guards=AccessGuard;BoundsGuard;PacketReadGuard;RangeGuard;StateGuard","Runtime","P1","Review hook owner, startup side effects, duplicate subscription risk, and guard coverage before changing this entry point.","Re-run New-RuntimeHookMap.ps1 and run the narrowest affected build after source edits.","phase-05-global-hook-risk-list.csv","NeedsManualReview","Marker-derived high-risk global hook row."
"P10-F02922","10.3 Global Hooks And Startup Side Effects","Items:Misc","Data/Scripts/Items/Misc/Games/tarotpoker.cs","Gump:L116:from.SendGump(new TarotGump(0x452));; guards=AccessGuard;BoundsGuard;PacketReadGuard;RangeGuard;StateGuard","Runtime","P1","Review hook owner, startup side effects, duplicate subscription risk, and guard coverage before changing this entry point.","Re-run New-RuntimeHookMap.ps1 and run the narrowest affected build after source edits.","phase-05-global-hook-risk-list.csv","NeedsManualReview","Marker-derived high-risk global hook row."
"P10-F02923","10.3 Global Hooks And Startup Side Effects","Items:Misc","Data/Scripts/Items/Misc/Games/tarotpoker.cs","Gump:L134:from.SendGump(new TarotGump(0x457));; guards=AccessGuard;BoundsGuard;PacketReadGuard;RangeGuard;StateGuard","Runtime","P1","Review hook owner, startup side effects, duplicate subscription risk, and guard coverage before changing this entry point.","Re-run New-RuntimeHookMap.ps1 and run the narrowest affected build after source edits.","phase-05-global-hook-risk-list.csv","NeedsManualReview","Marker-derived high-risk global hook row."
"P10-F02924","10.3 Global Hooks And Startup Side Effects","Items:Misc","Data/Scripts/Items/Misc/Games/tarotpoker.cs","Gump:L152:from.SendGump(new TarotGump(0x45B));; guards=AccessGuard;BoundsGuard;PacketReadGuard;RangeGuard;StateGuard","Runtime","P1","Review hook owner, startup side effects, duplicate subscription risk, and guard coverage before changing this entry point.","Re-run New-RuntimeHookMap.ps1 and run the narrowest affected build after source edits.","phase-05-global-hook-risk-list.csv","NeedsManualReview","Marker-derived high-risk global hook row."
"P10-F02925","10.3 Global Hooks And Startup Side Effects","Items:Misc","Data/Scripts/Items/Misc/Games/tarotpoker.cs","Gump:L174:from.SendGump(new TarotGump(0x461));; guards=AccessGuard;BoundsGuard;PacketReadGuard;RangeGuard;StateGuard","Runtime","P1","Review hook owner, startup side effects, duplicate subscription risk, and guard coverage before changing this entry point.","Re-run New-RuntimeHookMap.ps1 and run the narrowest affected build after source edits.","phase-05-global-hook-risk-list.csv","NeedsManualReview","Marker-derived high-risk global hook row."
"P10-F02926","10.3 Global Hooks And Startup Side Effects","Items:Misc","Data/Scripts/Items/Misc/Games/tarotpoker.cs","Gump:L199:from.SendGump(new TarotGump(0x45A));; guards=AccessGuard;BoundsGuard;PacketReadGuard;RangeGuard;StateGuard","Runtime","P1","Review hook owner, startup side effects, duplicate subscription risk, and guard coverage before changing this entry point.","Re-run New-RuntimeHookMap.ps1 and run the narrowest affected build after source edits.","phase-05-global-hook-risk-list.csv","NeedsManualReview","Marker-derived high-risk global hook row."
"P10-F02927","10.3 Global Hooks And Startup Side Effects","Items:Misc","Data/Scripts/Items/Misc/Games/tarotpoker.cs","Gump:L221:from.SendGump(new TarotGump(0x456));; guards=AccessGuard;BoundsGuard;PacketReadGuard;RangeGuard;StateGuard","Runtime","P1","Review hook owner, startup side effects, duplicate subscription risk, and guard coverage before changing this entry point.","Re-run New-RuntimeHookMap.ps1 and run the narrowest affected build after source edits.","phase-05-global-hook-risk-list.csv","NeedsManualReview","Marker-derived high-risk global hook row."
"P10-F02928","10.3 Global Hooks And Startup Side Effects","Items:Misc","Data/Scripts/Items/Misc/Games/tarotpoker.cs","Gump:L239:from.SendGump(new TarotGump(0x463));; guards=AccessGuard;BoundsGuard;PacketReadGuard;RangeGuard;StateGuard","Runtime","P1","Review hook owner, startup side effects, duplicate subscription risk, and guard coverage before changing this entry point.","Re-run New-RuntimeHookMap.ps1 and run the narrowest affected build after source edits.","phase-05-global-hook-risk-list.csv","NeedsManualReview","Marker-derived high-risk global hook row."
"P10-F02929","10.3 Global Hooks And Startup Side Effects","Items:Misc","Data/Scripts/Items/Misc/Games/tarotpoker.cs","Gump:L261:from.SendGump(new TarotGump(0x45F));; guards=AccessGuard;BoundsGuard;PacketReadGuard;RangeGuard;StateGuard","Runtime","P1","Review hook owner, startup side effects, duplicate subscription risk, and guard coverage before changing this entry point.","Re-run New-RuntimeHookMap.ps1 and run the narrowest affected build after source edits.","phase-05-global-hook-risk-list.csv","NeedsManualReview","Marker-derived high-risk global hook row."
"P10-F02930","10.3 Global Hooks And Startup Side Effects","Items:Misc","Data/Scripts/Items/Misc/Games/tarotpoker.cs","Gump:L283:from.SendGump(new TarotGump(0x44F));; guards=AccessGuard;BoundsGuard;PacketReadGuard;RangeGuard;StateGuard","Runtime","P1","Review hook owner, startup side effects, duplicate subscription risk, and guard coverage before changing this entry point.","Re-run New-RuntimeHookMap.ps1 and run the narrowest affected build after source edits.","phase-05-global-hook-risk-list.csv","NeedsManualReview","Marker-derived high-risk global hook row."
"P10-F02931","10.3 Global Hooks And Startup Side Effects","Items:Misc","Data/Scripts/Items/Misc/Games/tarotpoker.cs","Gump:L301:from.SendGump(new TarotGump(0x450));; guards=AccessGuard;BoundsGuard;PacketReadGuard;RangeGuard;StateGuard","Runtime","P1","Review hook owner, startup side effects, duplicate subscription risk, and guard coverage before changing this entry point.","Re-run New-RuntimeHookMap.ps1 and run the narrowest affected build after source edits.","phase-05-global-hook-risk-list.csv","NeedsManualReview","Marker-derived high-risk global hook row."
"P10-F02932","10.3 Global Hooks And Startup Side Effects","Items:Misc","Data/Scripts/Items/Misc/Games/tarotpoker.cs","Gump:L325:from.SendGump(new TarotGump(0x455));; guards=AccessGuard;BoundsGuard;PacketReadGuard;RangeGuard;StateGuard","Runtime","P1","Review hook owner, startup side effects, duplicate subscription risk, and guard coverage before changing this entry point.","Re-run New-RuntimeHookMap.ps1 and run the narrowest affected build after source edits.","phase-05-global-hook-risk-list.csv","NeedsManualReview","Marker-derived high-risk global hook row."
"P10-F02933","10.3 Global Hooks And Startup Side Effects","Items:Misc","Data/Scripts/Items/Misc/Games/tarotpoker.cs","Gump:L350:from.SendGump(new TarotGump(0x451));; guards=AccessGuard;BoundsGuard;PacketReadGuard;RangeGuard;StateGuard","Runtime","P1","Review hook owner, startup side effects, duplicate subscription risk, and guard coverage before changing this entry point.","Re-run New-RuntimeHookMap.ps1 and run the narrowest affected build after source edits.","phase-05-global-hook-risk-list.csv","NeedsManualReview","Marker-derived high-risk global hook row."
"P10-F02934","10.3 Global Hooks And Startup Side Effects","Items:Misc","Data/Scripts/Items/Misc/Games/tarotpoker.cs","Gump:L368:from.SendGump(new TarotGump(0x462));; guards=AccessGuard;BoundsGuard;PacketReadGuard;RangeGuard;StateGuard","Runtime","P1","Review hook owner, startup side effects, duplicate subscription risk, and guard coverage before changing this entry point.","Re-run New-RuntimeHookMap.ps1 and run the narrowest affected build after source edits.","phase-05-global-hook-risk-list.csv","NeedsManualReview","Marker-derived high-risk global hook row."
"P10-F02935","10.3 Global Hooks And Startup Side Effects","Items:Misc","Data/Scripts/Items/Misc/Games/tarotpoker.cs","Gump:L386:from.SendGump(new TarotGump(0x45E));; guards=AccessGuard;BoundsGuard;PacketReadGuard;RangeGuard;StateGuard","Runtime","P1","Review hook owner, startup side effects, duplicate subscription risk, and guard coverage before changing this entry point.","Re-run New-RuntimeHookMap.ps1 and run the narrowest affected build after source edits.","phase-05-global-hook-risk-list.csv","NeedsManualReview","Marker-derived high-risk global hook row."
"P10-F02936","10.3 Global Hooks And Startup Side Effects","Items:Misc","Data/Scripts/Items/Misc/Games/tarotpoker.cs","Gump:L404:from.SendGump(new TarotGump(0x45D));; guards=AccessGuard;BoundsGuard;PacketReadGuard;RangeGuard;StateGuard","Runtime","P1","Review hook owner, startup side effects, duplicate subscription risk, and guard coverage before changing this entry point.","Re-run New-RuntimeHookMap.ps1 and run the narrowest affected build after source edits.","phase-05-global-hook-risk-list.csv","NeedsManualReview","Marker-derived high-risk global hook row."
"P10-F02937","10.3 Global Hooks And Startup Side Effects","Items:Misc","Data/Scripts/Items/Misc/Games/tarotpoker.cs","Gump:L422:from.SendGump(new TarotGump(0x460));; guards=AccessGuard;BoundsGuard;PacketReadGuard;RangeGuard;StateGuard","Runtime","P1","Review hook owner, startup side effects, duplicate subscription risk, and guard coverage before changing this entry point.","Re-run New-RuntimeHookMap.ps1 and run the narrowest affected build after source edits.","phase-05-global-hook-risk-list.csv","NeedsManualReview","Marker-derived high-risk global hook row."
"P10-F02938","10.3 Global Hooks And Startup Side Effects","Items:Misc","Data/Scripts/Items/Misc/Games/tarotpoker.cs","Gump:L440:from.SendGump(new TarotGump(0x459));; guards=AccessGuard;BoundsGuard;PacketReadGuard;RangeGuard;StateGuard","Runtime","P1","Review hook owner, startup side effects, duplicate subscription risk, and guard coverage before changing this entry point.","Re-run New-RuntimeHookMap.ps1 and run the narrowest affected build after source edits.","phase-05-global-hook-risk-list.csv","NeedsManualReview","Marker-derived high-risk global hook row."
"P10-F02939","10.3 Global Hooks And Startup Side Effects","Items:Misc","Data/Scripts/Items/Misc/Games/tarotpoker.cs","Gump:L462:from.SendGump(new TarotGump(0x464));; guards=AccessGuard;BoundsGuard;PacketReadGuard;RangeGuard;StateGuard","Runtime","P1","Review hook owner, startup side effects, duplicate subscription risk, and guard coverage before changing this entry point.","Re-run New-RuntimeHookMap.ps1 and run the narrowest affected build after source edits.","phase-05-global-hook-risk-list.csv","NeedsManualReview","Marker-derived high-risk global hook row."
"P10-F02940","10.3 Global Hooks And Startup Side Effects","Items:Misc","Data/Scripts/Items/Misc/Games/DandD/DungeonMastersGuide.cs","Gump:L32:e.SendGump(new DMGuideGump(e));; guards=PacketReadGuard;StateGuard","Runtime","P1","Review hook owner, startup side effects, duplicate subscription risk, and guard coverage before changing this entry point.","Re-run New-RuntimeHookMap.ps1 and run the narrowest affected build after source edits.","phase-05-global-hook-risk-list.csv","NeedsManualReview","Marker-derived high-risk global hook row."
"P10-F02941","10.3 Global Hooks And Startup Side Effects","Items:Misc","Data/Scripts/Items/Misc/Games/DandD/MonsterManual.cs","Gump:L95:from.SendGump(new Server.SkillHandlers.DruidismGump(from, c, 1));; guards=PacketReadGuard;StateGuard","Runtime","P1","Review hook owner, startup side effects, duplicate subscription risk, and guard coverage before changing this entry point.","Re-run New-RuntimeHookMap.ps1 and run the narrowest affected build after source edits.","phase-05-global-hook-risk-list.csv","NeedsManualReview","Marker-derived high-risk global hook row."
"P10-F02942","10.3 Global Hooks And Startup Side Effects","Items:Misc","Data/Scripts/Items/Misc/Games/DandD/PlayersHandbook.cs","Gump:L77:from.SendGump(new StatsGump(from, p, 1));; guards=PacketReadGuard;StateGuard","Runtime","P1","Review hook owner, startup side effects, duplicate subscription risk, and guard coverage before changing this entry point.","Re-run New-RuntimeHookMap.ps1 and run the narrowest affected build after source edits.","phase-05-global-hook-risk-list.csv","NeedsManualReview","Marker-derived high-risk global hook row."
"P10-F02943","10.3 Global Hooks And Startup Side Effects","Items:Misc","Data/Scripts/Items/Misc/Games/DandD/PlayersHandbook.cs","Gump:L120:from.SendGump(new Server.SkillHandlers.DruidismGump(from, c, 2));; guards=PacketReadGuard;StateGuard","Runtime","P1","Review hook owner, startup side effects, duplicate subscription risk, and guard coverage before changing this entry point.","Re-run New-RuntimeHookMap.ps1 and run the narrowest affected build after source edits.","phase-05-global-hook-risk-list.csv","NeedsManualReview","Marker-derived high-risk global hook row."
