"IntakeId","SourceBatchId","IntakeStatus","InterviewStatus","BehaviorToChange","System","ExpectedFiles","MustStayUnchanged","FenceResult","GateApprovalStatus","RequiredApproval","ReadyGoalCommand","SourceEditsMade","ReviewedAt","Notes"
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-305","SourceBatchCommitted","InterviewComplete","Run fresh source-batch-305-candidate-discovery.csv and implement SB305-CAND-001 PowderOfTemperament stale/null/mobile/source-powder/target-item/backpack guards to OnSingleClick, OnDoubleClick, and InternalTarget.OnTarget before label display, target assignment, target inspection, durability mutation, or powder use decrement/delete.","Items:Bulk Order Rewards / PowderOfTemperament","Data/Scripts/Items/Special/Bulk Order Rewards/Blacksmithy/PowderOfTemperament.cs","Durability label display, target assignment, pack-use message 1042001, used-up message 1049086, CanFortify rejection 1049083, success message 1049084, cannot-improve message 1049085, Core.AOS/init max hit calculation, bonus cap of 10, durability scaling/unscaling, 255 caps, use decrement/delete semantics, serialization layout/versioning, namespace/type/file layout, and project/config/data files.","POST-BATCH-Y exact-file gate hits for PowderOfTemperament.cs=0; exact-file active overlay rows=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and exact-file active-overlay preflight; no reward tuning, durability math, serializer, or project/config/data changes allowed.","/goal SOURCE-BATCH-305 PowderOfTemperament Guard Repair","Yes","2026-06-29T02:47:55-05:00","Implemented, verified, and committed as 0e5ce5fe in docs/codebase-audit/outputs/source-batch-305-powderoftemperament-guard-repair-closeout.md."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-306","SourceBatchCommitted","InterviewComplete","Run fresh source-batch-306-candidate-discovery.csv and implement SB306-CAND-001 JarsOfWax stale/null/mobile/source-wax/target-item/backpack guards to the metal, leather, and instrument wax OnDoubleClick and WaxTarget.OnTarget paths before target assignment, material/type checks, bonus mutation, Bottle return, or wax consumption.","Trades:Apiculture / JarsOfWax","Data/Scripts/Trades/Apiculture/Craft/JarsOfWax.cs","Metal, leather, and instrument wax prompts; target range; material/type eligibility; already-good and invalid-target messages; metal/leather durability bonus +10 behavior; instrument UsesRemaining +20 behavior; sound 0x242; Bottle return; wax Consume semantics; serialization layout/versioning; namespace/type/file layout; and project/config/data files.","POST-BATCH-Y exact-file gate hits for JarsOfWax.cs=0; exact-file active overlay rows=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and exact-file active-overlay preflight; no apiculture/crafting/economy tuning, durability math, serializer, or project/config/data changes allowed.","/goal SOURCE-BATCH-306 JarsOfWax Guard Repair","Yes","2026-06-29T02:55:20-05:00","Implemented, verified, and committed as 65136c1c in docs/codebase-audit/outputs/source-batch-306-jarsofwax-guard-repair-closeout.md."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-307","SourceBatchCommitted","InterviewComplete","Run fresh source-batch-307-candidate-discovery.csv and implement SB307-CAND-001 WaxSculptors stale/null/mobile/source-sculptor/target guards and safe self-target type check to OnDoubleClick and WaxTarget.OnTarget before target assignment, mobile/title inspection, sculptor naming mutation, or invalid self-target casts.","Trades:Apiculture / WaxSculptors","Data/Scripts/Trades/Apiculture/Craft/WaxSculptors.cs","Sculptor prompt, target range, valid mobile body eligibility, deleted/invalid target failure message, real-person naming behavior, fictional naming behavior, title generation, random name/title behavior, serialization layout/versioning, namespace/type/file layout, and project/config/data files.","POST-BATCH-Y exact-file gate hits for WaxSculptors.cs=0; exact-file active overlay rows=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and exact-file active-overlay preflight; no apiculture/crafting/economy tuning, naming policy, serializer, or project/config/data changes allowed.","/goal SOURCE-BATCH-307 WaxSculptors Guard Repair","Yes","2026-06-29T03:01:45-05:00","Implemented, verified, and committed as 970eb5b1 in docs/codebase-audit/outputs/source-batch-307-waxsculptors-guard-repair-closeout.md."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-308","SourceBatchCommitted","InterviewComplete","Run fresh source-batch-308-candidate-discovery.csv and implement SB308-CAND-001 WaxPaintings stale/null/mobile/source-painting/target guards to OnDoubleClick and WaxTarget.OnTarget before target assignment, mobile/title inspection, or painting naming mutation.","Trades:Apiculture / WaxPaintings","Data/Scripts/Trades/Apiculture/Craft/WaxPaintings.cs","Painting prompt, target range, valid mobile body eligibility, deleted/invalid target failure message, real-person naming behavior, fictional naming behavior, title generation, random name/title behavior, serialization layout/versioning, namespace/type/file layout, and project/config/data files.","POST-BATCH-Y exact-file gate hits for WaxPaintings.cs=0; exact-file active overlay rows=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and exact-file active-overlay preflight; no apiculture/crafting/economy tuning, naming policy, serializer, or project/config/data changes allowed.","/goal SOURCE-BATCH-308 WaxPaintings Guard Repair","Yes","2026-06-29T03:07:55-05:00","Implemented, verified, and committed as b67b6462 in docs/codebase-audit/outputs/source-batch-308-waxpaintings-guard-repair-closeout.md."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-309","SourceBatchCommitted","InterviewComplete","Run fresh source-batch-309-candidate-discovery.csv and implement SB309-CAND-001 LargeWaxPot stale/null/mobile/source-pot/target item/backpack guards to OnSingleClick, OnDoubleClick, BeginAdd, EndAdd, and AddPureWaxTarget.OnTarget before durability label display, backpack checks, target assignment, wax amount mutation, heat-source checks, wax return, or target handoff.","Trades:Apiculture / LargeWaxPot","Data/Scripts/Trades/Apiculture/Items/LargeWaxPot.cs","Durability label display, uses, MeltedBeeswax, MaxWax, BeeHiveHelper.Find heat-source rule, beeswax amount mutation/delete behavior, PlaceInBackpack wax return behavior, overhead messages, ItemID changes, sound 43, target range 18, serialization layout/versioning, namespace/type/file layout, and project/config/data files.","POST-BATCH-Y exact-file gate hits for LargeWaxPot.cs=0; exact-file active overlay rows=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and exact-file active-overlay preflight; no apiculture/crafting/economy tuning, serializer, or project/config/data changes allowed.","/goal SOURCE-BATCH-309 LargeWaxPot Guard Repair","Yes","2026-06-29T03:15:19-05:00","Implemented, verified, and committed as 14e406b7 in docs/codebase-audit/outputs/source-batch-309-largewaxpot-guard-repair-closeout.md."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-310","SourceBatchCommitted","InterviewComplete","Run fresh source-batch-310-candidate-discovery.csv and implement SB310-CAND-001 WizardStaff stale/null/mobile/source-staff/backpack/gem guards to BaseWizardStaff.OnDoubleClick, GemTarget.OnTarget, and HasStaff before possession checks, target assignment, gem backpack checks, gem conversion, or backpack helper lookups.","Items:Weapons / WizardStaff","Data/Scripts/Items/Weapons/Marksman/WizardStaff.cs","WizardStaff/WizardStick constructors, combat/ranged behavior, damageType, ammo consumption and MageEye item identity, possession rule for valid backpack/equipped state, gem eligibility and conversion amount math, MageEye creation, messages, sound 0x243, RevealingAction, gem delete semantics, serialization layout/versioning, namespace/type/file layout, and project/config/data files.","POST-BATCH-Y exact-file gate hits for WizardStaff.cs=0; exact-file active overlay rows=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and exact-file active-overlay preflight; no combat/ranged behavior, damageType, ammo, gem conversion math, serializer, or project/config/data changes allowed.","/goal SOURCE-BATCH-310 WizardStaff Guard Repair","Yes","2026-06-29T03:22:22-05:00","Implemented, verified, and committed as 337b8ce1 in docs/codebase-audit/outputs/source-batch-310-wizardstaff-guard-repair-closeout.md."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-311","SourceBatchCommitted","InterviewComplete","Run fresh source-batch-311-candidate-discovery.csv and implement SB311-CAND-001 LevelStave stale/null/mobile/source-stave/backpack/gem guards to BaseLevelStave.OnDoubleClick, GemTarget.OnTarget, and HasStaff before possession checks, target assignment, gem backpack checks, gem conversion, or backpack helper lookups.","Items:Magical:God / LevelStave","Data/Scripts/Items/Magical/God/Weapons/LevelStave.cs","LevelStave/LevelSceptre constructors, combat/ranged behavior, leveling behavior, damageType, ammo consumption and MageEye item identity, possession rule for valid backpack/equipped state, gem eligibility and conversion amount math, MageEye creation, messages, sound 0x243, RevealingAction, gem delete semantics, serialization layout/versioning, namespace/type/file layout, and project/config/data files.","POST-BATCH-Y exact-file gate hits for LevelStave.cs=0; exact-file active overlay rows=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and exact-file active-overlay preflight; no combat/ranged behavior, leveling behavior, damageType, ammo, gem conversion math, serializer, or project/config/data changes allowed.","/goal SOURCE-BATCH-311 LevelStave Guard Repair","Yes","2026-06-29T03:28:49-05:00","Implemented, verified, and committed as bf90a95a in docs/codebase-audit/outputs/source-batch-311-levelstave-guard-repair-closeout.md."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-312","SourceBatchCommitted","InterviewComplete","Run fresh source-batch-312-candidate-discovery.csv and implement SB312-CAND-001 GiftStave stale/null/mobile/source-stave/backpack/gem guards to BaseGiftStave.OnDoubleClick, GemTarget.OnTarget, and HasStaff before possession checks, target assignment, gem backpack checks, gem conversion, or backpack helper lookups.","Items:Magical:Gifts / GiftStave","Data/Scripts/Items/Magical/Gifts/Weapons/GiftStave.cs","GiftStave/GiftSceptre constructors, combat/ranged behavior, gift identity, damageType, ammo consumption and MageEye item identity, possession rule for valid backpack/equipped state, gem eligibility and conversion amount math, MageEye creation, messages, sound 0x243, RevealingAction, gem delete semantics, serialization layout/versioning, namespace/type/file layout, and project/config/data files.","POST-BATCH-Y exact-file gate hits for GiftStave.cs=0; exact-file active overlay rows=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and exact-file active-overlay preflight; no combat/ranged behavior, gift identity, damageType, ammo, gem conversion math, serializer, or project/config/data changes allowed.","/goal SOURCE-BATCH-312 GiftStave Guard Repair","Yes","2026-06-29T03:34:44-05:00","Implemented, verified, and committed as db57d0ff in docs/codebase-audit/outputs/source-batch-312-giftstave-guard-repair-closeout.md."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-313","SourceBatchCommitted","InterviewComplete","Run fresh source-batch-313-candidate-discovery.csv and implement SB313-CAND-001 WeaponEngravingTool stale/null/mobile/backpack/target/gump response guards to OnDoubleClick, Recharge, Find, TargetWeapon.OnTarget, InternalGump.OnResponse, and ConfirmGump.OnResponse before reward checks, backpack diamond lookups, target gump creation, text mutation, charge decrement, recharge, or response messaging.","Items:Special:Veteran Rewards / WeaponEngravingTool","Data/Scripts/Items/Special/Veteran Rewards/WeaponEngravingTool.cs","RewardSystem.CheckIsUsableBy behavior, target prompt, BaseWeapon eligibility, InternalGump layout/text flow, 64-character truncation, blank engraving removal, localized messages, UsesRemaining decrement, blue diamond and 100000 gold recharge rules, guildmaster recharge flow, IsRewardItem persistence, serialization layout/versioning, namespace/type/file layout, and project/config/data files.","POST-BATCH-Y exact-file gate hits for WeaponEngravingTool.cs=0; exact-file active overlay rows=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and exact-file active-overlay preflight; no reward access, staff/access, recharge cost/tuning, gump workflow, serializer, or project/config/data changes allowed.","/goal SOURCE-BATCH-313 WeaponEngravingTool Guard Repair","Yes","2026-06-29T03:41:21-05:00","Implemented, verified, and committed as ac4fd490 in docs/codebase-audit/outputs/source-batch-313-weaponengravingtool-guard-repair-closeout.md."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-314","SourceBatchCommitted","InterviewComplete","Run fresh source-batch-314-candidate-discovery.csv and implement SB314-CAND-001 JukaBow stale/null/mobile/source-bow/backpack/gears guards to OnDoubleClick and OnTargetGears before modified-state checks, backpack checks, skill checks, target assignment, gear consumption, hue mutation, or slayer assignment.","Items:Weapons:Bows / JukaBow","Data/Scripts/Items/Weapons/Bows/JukaBow.cs","IsModified behavior, backpack-use messages, Bowcraft 100.0 threshold, target range/callback flow, Gears requirement and consume semantics, Hue 0x453, Slayer Utility.Random(2, 25), success/failure messages, serialization layout/versioning, namespace/type/file layout, and project/config/data files.","POST-BATCH-Y exact-file gate hits for JukaBow.cs=0; exact-file active overlay rows=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and exact-file active-overlay preflight; no weapon balance, skill threshold, gear consumption, slayer selection, serializer, or project/config/data changes allowed.","/goal SOURCE-BATCH-314 JukaBow Guard Repair","Yes","2026-06-29T03:47:48-05:00","Implemented, verified, and committed as 3c76da4a in docs/codebase-audit/outputs/source-batch-314-jukabow-guard-repair-closeout.md."
