"System","File","Line","GumpHook","Guards","Risk","Evidence","NeedsBoundsReview","NeedsNullStateReview"
"Vendor Core","Data/Scripts/Mobiles/Civilized/Vendors/Bard.cs","80","SendGump","BoundsGuard;DeletedGuard;PacketReadGuard;StateGuard","High","mobile.SendGump(","No","No"
"Vendor Core","Data/Scripts/Mobiles/Civilized/Vendors/Barkeeper.cs","59","SendGump","BoundsGuard;PacketReadGuard;StateGuard","High","mobile.SendGump(","No","No"
"Vendor Core","Data/Scripts/Mobiles/Civilized/Vendors/Blacksmith.cs","122","SendGump","BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","Medium","mobile.SendGump(","No","No"
"Vendor Core","Data/Scripts/Mobiles/Civilized/Vendors/Bowyer.cs","106","SendGump","BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","Medium","mobile.SendGump(","No","No"
"Vendor Core","Data/Scripts/Mobiles/Civilized/Vendors/Cook.cs","87","SendGump","BoundsGuard;PacketReadGuard;StateGuard","High","mobile.SendGump(","No","No"
"Vendor Core","Data/Scripts/Mobiles/Civilized/Vendors/CustomHairstylist.cs","118","SendGump","BoundsGuard;NullGuard;PacketReadGuard;StateGuard","Medium","m_From.SendGump(new HairstylistBuyGump(m_From, m_CustomHairstylist, m_SellList));","No","No"
"Vendor Core","Data/Scripts/Mobiles/Civilized/Vendors/CustomHairstylist.cs","335","SendGump","BoundsGuard;NullGuard;PacketReadGuard;StateGuard","Medium","m_From.SendGump(g);","No","No"
"Vendor Core","Data/Scripts/Mobiles/Civilized/Vendors/Druid.cs","102","SendGump","BoundsGuard;MapGuard;NullGuard;RangeGuard;StateGuard","Medium","mobile.SendGump(","No","No"
"Vendor Core","Data/Scripts/Mobiles/Civilized/Vendors/DruidTree.cs","83","SendGump","BoundsGuard;MapGuard;NullGuard;RangeGuard;StateGuard","Medium","mobile.SendGump(","No","No"
"Vendor Core","Data/Scripts/Mobiles/Civilized/Vendors/DrunkenPirate.cs","82","SendGump","BoundsGuard;PacketReadGuard;StateGuard","High","mobile.SendGump(","No","No"
"Vendor Core","Data/Scripts/Mobiles/Civilized/Vendors/Elementalist.cs","99","SendGump","BoundsGuard;PacketReadGuard;StateGuard","High","mobile.SendGump(","No","No"
"Vendor Core","Data/Scripts/Mobiles/Civilized/Vendors/Enchanter.cs","77","SendGump","BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;StateGuard","Medium","mobile.SendGump(","No","No"
"Vendor Core","Data/Scripts/Mobiles/Civilized/Vendors/Farmer.cs","98","SendGump","BoundsGuard;PacketReadGuard;StateGuard","High","mobile.SendGump(","No","No"
"Vendor Core","Data/Scripts/Mobiles/Civilized/Vendors/Furtrader.cs","85","SendGump","BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;StateGuard","Medium","mobile.SendGump(","No","No"
"Vendor Core","Data/Scripts/Mobiles/Civilized/Vendors/GypsyLady.cs","285","SendGump","BoundsGuard;DeletedGuard;PacketReadGuard;RangeGuard;StateGuard","High","mobile.SendGump(","No","No"
"Vendor Core","Data/Scripts/Mobiles/Civilized/Vendors/Herbalist.cs","72","SendGump","BoundsGuard;DeletedGuard;NullGuard;PacketReadGuard;StateGuard","Medium","mobile.SendGump(","No","No"
"Vendor Core","Data/Scripts/Mobiles/Civilized/Vendors/HolyMage.cs","100","SendGump","BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;StateGuard","Medium","mobile.SendGump(","No","No"
"Vendor Core","Data/Scripts/Mobiles/Civilized/Vendors/InnKeeper.cs","69","SendGump","BoundsGuard;PacketReadGuard;StateGuard","High","mobile.SendGump(","No","No"
"Vendor Core","Data/Scripts/Mobiles/Civilized/Vendors/Jester.cs","120","SendGump","BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","Medium","mobile.SendGump(","No","No"
"Vendor Core","Data/Scripts/Mobiles/Civilized/Vendors/KeeperOfChivalry.cs","97","SendGump","BoundsGuard;PacketReadGuard;StateGuard","High","mobile.SendGump(","No","No"
"Vendor Core","Data/Scripts/Mobiles/Civilized/Vendors/KungFu.cs","88","SendGump","BoundsGuard;PacketReadGuard;StateGuard","High","mobile.SendGump(","No","No"
"Vendor Core","Data/Scripts/Mobiles/Civilized/Vendors/LeatherWorker.cs","74","SendGump","BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;StateGuard","Medium","mobile.SendGump(","No","No"
"Vendor Core","Data/Scripts/Mobiles/Civilized/Vendors/Mage.cs","109","SendGump","BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;StateGuard","Medium","mobile.SendGump(","No","No"
"Vendor Core","Data/Scripts/Mobiles/Civilized/Vendors/Mapmaker.cs","70","SendGump","BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;StateGuard","Medium","mobile.SendGump(","No","No"
"Vendor Core","Data/Scripts/Mobiles/Civilized/Vendors/NecroMage.cs","91","SendGump","BoundsGuard;PacketReadGuard;StateGuard","High","mobile.SendGump(","No","No"
"Vendor Core","Data/Scripts/Mobiles/Civilized/Vendors/Necromancer.cs","91","SendGump","BoundsGuard;PacketReadGuard;StateGuard","High","mobile.SendGump(","No","No"
"Vendor Core","Data/Scripts/Mobiles/Civilized/Vendors/Provisioner.cs","100","SendGump","BoundsGuard;DeletedGuard;MapGuard;PacketReadGuard;StateGuard","High","mobile.SendGump(","No","No"
"Vendor Core","Data/Scripts/Mobiles/Civilized/Vendors/Ranger.cs","85","SendGump","BoundsGuard;MapGuard;PacketReadGuard;RangeGuard;StateGuard","High","mobile.SendGump(","No","No"
"Vendor Core","Data/Scripts/Mobiles/Civilized/Vendors/Sage.cs","198","SendGump","BoundsGuard;DeletedGuard;NullGuard;PacketReadGuard;StateGuard","Medium","mobile.SendGump(","No","No"
"Vendor Core","Data/Scripts/Mobiles/Civilized/Vendors/Scribe.cs","73","SendGump","BoundsGuard;DeletedGuard;NullGuard;PacketReadGuard;StateGuard","Medium","mobile.SendGump(","No","No"
"Vendor Core","Data/Scripts/Mobiles/Civilized/Vendors/Shepherd.cs","185","SendGump","BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","Medium","mobile.SendGump(","No","No"
"Vendor Core","Data/Scripts/Mobiles/Civilized/Vendors/Shepherd.cs","218","SendGump","BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","Medium","mobile.SendGump(new Server.Mobiles.Veterinarian.RidingGump(mobile));","No","No"
"Vendor Core","Data/Scripts/Mobiles/Civilized/Vendors/Shepherd.cs","439","SendGump","BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","Medium","from.SendGump(new ClaimListGump(this, from, list));","No","No"
"Vendor Core","Data/Scripts/Mobiles/Civilized/Vendors/Shipwright.cs","171","SendGump","BoundsGuard;DeletedGuard;MapGuard;PacketReadGuard;StateGuard","High","mobile.SendGump(","No","No"
"Vendor Core","Data/Scripts/Mobiles/Civilized/Vendors/StoneCrafter.cs","86","SendGump","BoundsGuard;MapGuard;PacketReadGuard;StateGuard","High","mobile.SendGump(","No","No"
"Vendor Core","Data/Scripts/Mobiles/Civilized/Vendors/Tailor.cs","74","SendGump","BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;StateGuard","Medium","mobile.SendGump(","No","No"
"Vendor Core","Data/Scripts/Mobiles/Civilized/Vendors/Tanner.cs","75","SendGump","BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;StateGuard","Medium","mobile.SendGump(","No","No"
"Vendor Core","Data/Scripts/Mobiles/Civilized/Vendors/TavernKeeper.cs","69","SendGump","BoundsGuard;PacketReadGuard;StateGuard","High","mobile.SendGump(","No","No"
"Vendor Core","Data/Scripts/Mobiles/Civilized/Vendors/Thief.cs","108","SendGump","BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;StateGuard","Medium","mobile.SendGump(","No","No"
"Vendor Core","Data/Scripts/Mobiles/Civilized/Vendors/Undertaker.cs","91","SendGump","BoundsGuard;PacketReadGuard;StateGuard","High","mobile.SendGump(","No","No"
"Vendor Core","Data/Scripts/Mobiles/Civilized/Vendors/VarietyDealer.cs","63","SendGump","BoundsGuard;NullGuard;PacketReadGuard;StateGuard","Medium","mobile.SendGump(","No","No"
"Vendor Core","Data/Scripts/Mobiles/Civilized/Vendors/Veterinarian.cs","65","SendGump","BoundsGuard;MapGuard;PacketReadGuard;StateGuard","High","mobile.SendGump(","No","No"
"Vendor Core","Data/Scripts/Mobiles/Civilized/Vendors/Veterinarian.cs","100","SendGump","BoundsGuard;MapGuard;PacketReadGuard;StateGuard","High","mobile.SendGump(new Server.Mobiles.Veterinarian.RidingGump(mobile));","No","No"
"Vendor Core","Data/Scripts/Mobiles/Civilized/Vendors/Weaponsmith.cs","97","SendGump","BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","Medium","mobile.SendGump(","No","No"
"Vendor Core","Data/Scripts/Mobiles/Civilized/Vendors/Weaver.cs","71","SendGump","BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;StateGuard","Medium","mobile.SendGump(","No","No"
"Vendor Core","Data/Scripts/Mobiles/Civilized/Vendors/Witches.cs","94","SendGump","BoundsGuard;PacketReadGuard;StateGuard","High","mobile.SendGump(","No","No"
"Mobiles:Humanoids","Data/Scripts/Mobiles/Humanoids/Aliens/Jedi.cs","306","SendGump","AccessGuard;BoundsGuard;NullGuard;PacketReadGuard;StateGuard","Medium","mobile.SendGump(","No","No"
"Mobiles:Mystical","Data/Scripts/Mobiles/Mystical/EtherealWarrior.cs","89","SendGump","MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","High","from.SendGump(new ResurrectGump(from, ResurrectMessage.Healer));","Yes","No"
"Mobiles:Races","Data/Scripts/Mobiles/Races/RacePotions.cs","39","SendGump","BoundsGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","Medium","from.SendGump(new RacePotionsGump(from, 0));","No","No"
"Mobiles:Races","Data/Scripts/Mobiles/Races/RacePotions.cs","1068","SendGump","BoundsGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","Medium","from.SendGump(new RacePotionsGump(from, m_Tavern));","No","No"
"Mobiles:Races","Data/Scripts/Mobiles/Races/RacePotions.cs","1258","SendGump","BoundsGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","Medium","from.SendGump(new RacePotionsGump(from, m_Tavern));","No","No"
"Mobiles:Races","Data/Scripts/Mobiles/Races/RacePotions.cs","1263","SendGump","BoundsGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","Medium","from.SendGump(new RacePotionsGump(from, m_Tavern));","No","No"
"Mobiles:Races","Data/Scripts/Mobiles/Races/RacePotions.cs","1264","SendGump","BoundsGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","Medium","from.SendGump(new CreatureHelpGump(from, m_Tavern));","No","No"
"Mobiles:Races","Data/Scripts/Mobiles/Races/RacePotions.cs","1270","SendGump","BoundsGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","Medium","from.SendGump(new RacePotionsGump(from, m_Tavern));","No","No"
"Mobiles:Races","Data/Scripts/Mobiles/Races/RacePotions.cs","1315","SendGump","BoundsGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","Medium","from.SendGump(new Server.Engines.Help.HelpGump(from, 12));","No","No"
"Mobiles:Unique","Data/Scripts/Mobiles/Unique/GrayDragon.cs","194","SendGump","MapGuard;PacketReadGuard;StateGuard","High","from.SendGump(","Yes","No"
"Mobiles:Unique","Data/Scripts/Mobiles/Unique/Mangar.cs","407","SendGump","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","Medium","from.SendGump(","No","No"
"Mobiles:Unique","Data/Scripts/Mobiles/Unique/Spectres.cs","180","SendGump","MapGuard;PacketReadGuard;StateGuard","High","from.SendGump(","Yes","No"
"Mobiles:Unique","Data/Scripts/Mobiles/Unique/Tarjan.cs","247","SendGump","MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","High","from.SendGump(","Yes","No"
"Quests:GygaxStatue.cs","Data/Scripts/Quests/GygaxStatue.cs","261","SendGump","AccessGuard;BoundsGuard;MapGuard;NullGuard;PacketReadGuard;StateGuard","Medium","e.SendGump(new GygaxGump(e));","No","No"
"Quests:NoticeClue.cs","Data/Scripts/Quests/NoticeClue.cs","39","SendGump","PacketReadGuard;RangeGuard;StateGuard","High","from.SendGump(","Yes","No"
"Quests:NoticeClue.cs","Data/Scripts/Quests/NoticeClue.cs","50","SendGump","PacketReadGuard;RangeGuard;StateGuard","High","from.SendGump(","Yes","No"
"Quests:NoticeClue.cs","Data/Scripts/Quests/NoticeClue.cs","61","SendGump","PacketReadGuard;RangeGuard;StateGuard","High","from.SendGump(","Yes","No"
"Quests:NoticeClue.cs","Data/Scripts/Quests/NoticeClue.cs","72","SendGump","PacketReadGuard;RangeGuard;StateGuard","High","from.SendGump(","Yes","No"
"Quests:NoticeClue.cs","Data/Scripts/Quests/NoticeClue.cs","83","SendGump","PacketReadGuard;RangeGuard;StateGuard","High","from.SendGump(","Yes","No"
"Quests:NoticeClue.cs","Data/Scripts/Quests/NoticeClue.cs","94","SendGump","PacketReadGuard;RangeGuard;StateGuard","High","from.SendGump(","Yes","No"
"Quests:QuestChests.cs","Data/Scripts/Quests/QuestChests.cs","56","SendGump","DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","High","from.SendGump(","Yes","No"
"Quests:QuestChests.cs","Data/Scripts/Quests/QuestChests.cs","125","SendGump","DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","High","from.SendGump(","Yes","No"
"Quests:QuestChests.cs","Data/Scripts/Quests/QuestChests.cs","196","SendGump","DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","High","from.SendGump(","Yes","No"
"Quests:QuestChests.cs","Data/Scripts/Quests/QuestChests.cs","271","SendGump","DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","High","from.SendGump(","Yes","No"
"Quests:QuestChests.cs","Data/Scripts/Quests/QuestChests.cs","352","SendGump","DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","High","from.SendGump(","Yes","No"
"Quests:Quests.cs","Data/Scripts/Quests/Quests.cs","28","SendGump","AccessGuard;StateGuard","High","from.SendGump(new QuestsGump(from));","Yes","No"
"Quests:ScrollClue.cs","Data/Scripts/Quests/ScrollClue.cs","1480","SendGump","AccessGuard;BoundsGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","Medium","e.SendGump(new ClueGump(e, this));","No","No"
"Quests:SomeRandomNote.cs","Data/Scripts/Quests/SomeRandomNote.cs","1458","SendGump","AccessGuard;BoundsGuard;MapGuard;PacketReadGuard;RangeGuard;StateGuard","High","e.SendGump(new ClueGump(e, this));","No","No"
"Quests:Codex","Data/Scripts/Quests/Codex/CodexWisdom.cs","486","SendGump","AccessGuard;BoundsGuard;MapGuard;NullGuard;PacketReadGuard;StateGuard","Medium","from.SendGump(new CodexGump(m_CodexWisdom, warn, from));","No","No"
"Quests:Codex","Data/Scripts/Quests/Codex/CodexWisdom.cs","794","SendGump","AccessGuard;BoundsGuard;MapGuard;NullGuard;PacketReadGuard;StateGuard","Medium","from.SendGump(new LenseGump(this, 0, from));","No","No"
"Quests:Codex","Data/Scripts/Quests/Codex/CodexWisdom.cs","799","SendGump","AccessGuard;BoundsGuard;MapGuard;NullGuard;PacketReadGuard;StateGuard","Medium","from.SendGump(new LenseGump(this, 1, from));","No","No"
"Quests:Codex","Data/Scripts/Quests/Codex/CodexWisdom.cs","804","SendGump","AccessGuard;BoundsGuard;MapGuard;NullGuard;PacketReadGuard;StateGuard","Medium","from.SendGump(new CodexGump(this, null, from));","No","No"
"Quests:Codex","Data/Scripts/Quests/Codex/VortexCube.cs","336","SendGump","AccessGuard;BoundsGuard;MapGuard;NullGuard;PacketReadGuard;StateGuard","Medium","from.SendGump(new VortexGump(this, from));","No","No"
"Quests:Epic","Data/Scripts/Quests/Epic/CourierMail.cs","215","SendGump","AccessGuard;BoundsGuard;MapGuard;PacketReadGuard;StateGuard","High","e.SendGump(new SearchGump(e, this));","No","No"
"Quests:Fishing","Data/Scripts/Quests/Fishing/FishingQuestBoard.cs","40","SendGump","BoundsGuard;PacketReadGuard;RangeGuard;StateGuard","High","e.SendGump(","No","No"
"Quests:Fishing","Data/Scripts/Quests/Fishing/FishingQuestBoard.cs","74","SendGump","BoundsGuard;PacketReadGuard;RangeGuard;StateGuard","High","m_Mobile.SendGump(","No","No"
"Quests:Fishing","Data/Scripts/Quests/Fishing/FishingQuestBoard.cs","177","SendGump","BoundsGuard;PacketReadGuard;RangeGuard;StateGuard","High","m_Mobile.SendGump(","No","No"
"Quests:Frankenstein","Data/Scripts/Quests/Frankenstein/FrankenJournal.cs","190","SendGump","AccessGuard;BoundsGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","Medium","from.SendGump(new FrankenGump(this, from));","No","No"
"Quests:Golems","Data/Scripts/Quests/Golems/GolemManual.cs","129","SendGump","AccessGuard;BoundsGuard;MapGuard;NullGuard;PacketReadGuard;StateGuard","Medium","from.SendGump(new GolemManualGump(from, this));","No","No"
"Quests:Major","Data/Scripts/Quests/Major/QuestTome.cs","404","SendGump","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","Medium","from.SendGump(new QuestTomeGump(this, from, 0));","No","No"
"Quests:Major","Data/Scripts/Quests/Major/QuestTome.cs","690","SendGump","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","Medium","from.SendGump(new QuestTomeGump(m_Book, from, 1));","No","No"
"Quests:Major","Data/Scripts/Quests/Major/QuestTome.cs","694","SendGump","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","Medium","from.SendGump(new QuestTomeGump(m_Book, from, 0));","No","No"
"Quests:Museum","Data/Scripts/Quests/Museum/MuseumBook.cs","56","SendGump","AccessGuard;BoundsGuard;MapGuard;NullGuard;PacketReadGuard;StateGuard","Medium","from.SendGump(new MuseumBookGump(from, this, 1, GetNext(this)));","No","No"
"Quests:Museum","Data/Scripts/Quests/Museum/Gumps/MuseumBookGump.cs","467","SendGump","BoundsGuard;RangeGuard;StateGuard","High","from.SendGump(new MuseumBookGump(from, m_Book, 1, turner));","No","No"
"Quests:Museum","Data/Scripts/Quests/Museum/Gumps/MuseumBookGump.cs","475","SendGump","BoundsGuard;RangeGuard;StateGuard","High","from.SendGump(new MuseumBookGump(from, m_Book, 2, turner));","No","No"
"Quests:Museum","Data/Scripts/Quests/Museum/Gumps/MuseumBookGump.cs","479","SendGump","BoundsGuard;RangeGuard;StateGuard","High","from.SendGump(new MuseumBookGump(from, m_Book, 3, 1));","No","No"
"Quests:Museum","Data/Scripts/Quests/Museum/Gumps/MuseumBookGump.cs","488","SendGump","BoundsGuard;RangeGuard;StateGuard","High","from.SendGump(new MuseumBookGump(from, m_Book, page, info.ButtonID));","No","No"
"Quests:Pagan","Data/Scripts/Quests/Pagan/ObeliskTip.cs","195","SendGump","AccessGuard;BoundsGuard;NullGuard;PacketReadGuard;StateGuard","Medium","from.SendGump(new ObeliskGump(this, from));","No","No"
"Quests:Pagan","Data/Scripts/Quests/Pagan/ObsidianGate.cs","73","SendGump","AccessGuard;BoundsGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","Medium","from.SendGump(new Server.Items.GateMoon.MoonGateGump(from, true));","No","No"
"Quests:Pagan","Data/Scripts/Quests/Pagan/PaganArtifact.cs","94","SendGump","AccessGuard;BoundsGuard;PacketReadGuard;StateGuard","High","from.SendGump(new PaganArtifactGump(from, this));","No","No"
"Quests:Prisoners","Data/Scripts/Quests/Prisoners/Prisoner.cs","682","SendGump","AccessGuard;BoundsGuard;PacketReadGuard;StateGuard","High","from.SendGump(new PrisonerGump(this, from));","No","No"
"Quests:Robots","Data/Scripts/Quests/Robots/RobotSchematics.cs","59","SendGump","AccessGuard;MapGuard;NullGuard;PacketReadGuard;StateGuard","High","from.SendGump(new RobotSchematicsGump(from, this));","Yes","No"
"Quests:Runes","Data/Scripts/Quests/Runes/RuneBox.cs","384","SendGump","AccessGuard;BoundsGuard;MapGuard;NullGuard;PacketReadGuard;StateGuard","Medium","from.SendGump(new RuneBoxGump(this, from));","No","No"
"Quests:Search","Data/Scripts/Quests/Search/SearchBoard.cs","41","SendGump","BoundsGuard;PacketReadGuard;RangeGuard","High","e.SendGump(","No","Yes"
"Quests:Search","Data/Scripts/Quests/Search/SearchBook.cs","61","SendGump","AccessGuard;BoundsGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","Medium","from.SendGump(new SearchBookGump(from, this, 0));","No","No"
"Quests:Search","Data/Scripts/Quests/Search/SearchBook.cs","481","SendGump","AccessGuard;BoundsGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","Medium","from.SendGump(new SearchBookGump(from, m_Book, page));","No","No"
"Quests:Search","Data/Scripts/Quests/Search/SearchPage.cs","222","SendGump","AccessGuard;BoundsGuard;MapGuard;NullGuard;PacketReadGuard;StateGuard","Medium","e.SendGump(new SearchGump(e, this));","No","No"
