"GumpMarker","File","Line","LikelySystem","Evidence"
"SendGump","Data/Scripts/System/Commands/AddToBank.cs","666","System:Commands","from.SendGump(new AddToBankGump(GiveRule, Access, TypeName, ++m_Amount));"
"SendGump","Data/Scripts/System/Commands/AddToBank.cs","675","System:Commands","from.SendGump(new AddToBankGump(GiveRule, Access, TypeName, m_Amount));"
"SendGump","Data/Scripts/System/Commands/AddTrap.cs","24","System:Commands","e.Mobile.SendGump(new AddTrapGump());"
"SendGump","Data/Scripts/System/Commands/AddTrap.cs","103","System:Commands","from.SendGump(new AddTrapGump());"
"SendGump","Data/Scripts/System/Commands/AddTrap.cs","110","System:Commands","from.SendGump(new AddTrapGump());"
"SendGump","Data/Scripts/System/Commands/AddTrap.cs","117","System:Commands","from.SendGump(new AddTrapGump());"
"SendGump","Data/Scripts/System/Commands/AddTrap.cs","124","System:Commands","from.SendGump(new AddTrapGump());"
"SendGump","Data/Scripts/System/Commands/AddTrap.cs","131","System:Commands","from.SendGump(new AddTrapGump());"
"SendGump","Data/Scripts/System/Commands/AddTrap.cs","139","System:Commands","from.SendGump(new AddTrapGump());"
"SendGump","Data/Scripts/System/Commands/AddTrap.cs","147","System:Commands","from.SendGump(new AddTrapGump());"
"SendGump","Data/Scripts/System/Commands/AddTrap.cs","155","System:Commands","from.SendGump(new AddTrapGump());"
"SendGump","Data/Scripts/System/Commands/AddTrap.cs","163","System:Commands","from.SendGump(new AddTrapGump());"
"SendGump","Data/Scripts/System/Commands/AddTrap.cs","171","System:Commands","from.SendGump(new AddTrapGump());"
"SendGump","Data/Scripts/System/Commands/AddTrap.cs","179","System:Commands","from.SendGump(new AddTrapGump());"
"SendGump","Data/Scripts/System/Commands/AddTrap.cs","187","System:Commands","from.SendGump(new AddTrapGump());"
"SendGump","Data/Scripts/System/Commands/AddTrap.cs","195","System:Commands","from.SendGump(new AddTrapGump());"
"SendGump","Data/Scripts/System/Commands/AddTrap.cs","203","System:Commands","from.SendGump(new AddTrapGump());"
"SendGump","Data/Scripts/System/Commands/AddTrap.cs","211","System:Commands","from.SendGump(new AddTrapGump());"
"SendGump","Data/Scripts/System/Commands/Batch.cs","213","System:Commands","e.Mobile.SendGump(new BatchGump(e.Mobile, batch));"
"SendGump","Data/Scripts/System/Commands/Batch.cs","435","System:Commands","m_From.SendGump(new BatchScopeGump(m_From, m_Batch));"
"SendGump","Data/Scripts/System/Commands/Batch.cs","449","System:Commands","m_From.SendGump(new BatchGump(m_From, m_Batch));"
"SendGump","Data/Scripts/System/Commands/Batch.cs","526","System:Commands","m_From.SendGump(new BatchGump(m_From, m_Batch));"
"SendGump","Data/Scripts/System/Commands/Handlers.cs","357","System:Commands","e.Mobile.SendGump("
"SendGump","Data/Scripts/System/Commands/Handlers.cs","678","System:Commands","state.Mobile.SendGump(new PropertiesGump(state.Mobile, m_Item));"
"SendGump","Data/Scripts/System/Commands/Handlers.cs","875","System:Commands","from.SendGump(new ClientGump(from, targ.NetState));"
"SendGump","Data/Scripts/System/Commands/Handlers.cs","1296","System:Commands","from.SendGump(new StuckMenu(from, (Mobile)targeted, false));"
"SendGump","Data/Scripts/System/Commands/HelpAdmin.cs","73","System:Commands","from.SendGump(new SpeechGump(from, ""ADMINISTRATIVE HELP"", sText));"
"SendGump","Data/Scripts/System/Commands/HelpInfo.cs","59","System:Commands","m.SendGump(new CommandInfoGump(c));"
"SendGump","Data/Scripts/System/Commands/HelpInfo.cs","69","System:Commands","e.Mobile.SendGump(new CommandListGump(0, e.Mobile, null));"
"SendGump","Data/Scripts/System/Commands/HelpInfo.cs","384","System:Commands","m.SendGump(new CommandListGump(m_Page - 1, m, m_List));"
"SendGump","Data/Scripts/System/Commands/HelpInfo.cs","391","System:Commands","m.SendGump(new CommandListGump(m_Page + 1, m, m_List));"
"SendGump","Data/Scripts/System/Commands/HelpInfo.cs","405","System:Commands","m.SendGump(new CommandInfoGump(c));"
"SendGump","Data/Scripts/System/Commands/HelpInfo.cs","406","System:Commands","m.SendGump(new CommandListGump(m_Page, m, m_List));"
"SendGump","Data/Scripts/System/Commands/HelpInfo.cs","411","System:Commands","m.SendGump(new CommandListGump(m_Page, m, null));"
"SendGump","Data/Scripts/System/Commands/MultiMaker.cs","74","System:Commands","e.Mobile.SendGump(new InternalGump(e.Mobile, state));"
"SendGump","Data/Scripts/System/Commands/MultiMaker.cs","299","System:Commands","from.SendGump(new InternalGump(from, args));"
"SendGump","Data/Scripts/System/Commands/MultiMaker.cs","771","System:Commands","sender.Mobile.SendGump(new InternalGump(sender.Mobile, m_State));"
"SendGump","Data/Scripts/System/Commands/Properties.cs","42","System:Commands","from.SendGump(new PropertiesGump(from, o));"
"SendGump","Data/Scripts/System/Commands/Properties.cs","61","System:Commands","e.Mobile.SendGump(new PropertiesGump(e.Mobile, ent));"
"SendGump","Data/Scripts/System/Commands/SkillsMenu.cs","32","System:Commands","from.SendGump(new SkillsGump(from, (Mobile)o));"
"SendGump","Data/Scripts/System/Commands/Statics.cs","102","System:Commands","m.SendGump("
"SendGump","Data/Scripts/System/Commands/Statics.cs","268","System:Commands","from.SendGump("
"SendGump","Data/Scripts/System/Commands/Statics.cs","406","System:Commands","from.SendGump("
"SendGump","Data/Scripts/System/Commands/Statics.cs","419","System:Commands","from.SendGump("
"SendGump","Data/Scripts/System/Commands/Statics.cs","714","System:Commands","from.SendGump("
"SendGump","Data/Scripts/System/Commands/Statics.cs","727","System:Commands","from.SendGump("
"SendGump","Data/Scripts/System/Commands/Commands/BaseCommand.cs","190","System:Commands","from.SendGump((Gump)obj);"
"SendGump","Data/Scripts/System/Commands/Commands/Commands.cs","329","System:Commands","mob.SendGump("
"SendGump","Data/Scripts/System/Commands/Commands/Commands.cs","535","System:Commands","e.Mobile.SendGump(new AddGump(e.Mobile, match, 0, Type.EmptyTypes, false));"
"SendGump","Data/Scripts/System/Commands/Commands/Commands.cs","539","System:Commands","e.Mobile.SendGump("
"SendGump","Data/Scripts/System/Commands/Commands/Commands.cs","551","System:Commands","e.Mobile.SendGump(new CategorizedAddGump(e.Mobile));"
"SendGump","Data/Scripts/System/Commands/Commands/Commands.cs","928","System:Commands","e.Mobile.SendGump("
"SendGump","Data/Scripts/System/Commands/Commands/Commands.cs","1258","System:Commands","from.SendGump(new BanDurationGump(targAccount));"
"SendGump","Data/Scripts/System/Commands/Commands/Interface.cs","46","System:Commands","e.Mobile.SendGump(new InterfaceGump(e.Mobile, columns.ToArray(), list, 0, null));"
"SendGump","Data/Scripts/System/Commands/Commands/Interface.cs","253","System:Commands","m_From.SendGump("
"SendGump","Data/Scripts/System/Commands/Commands/Interface.cs","262","System:Commands","m_From.SendGump("
"SendGump","Data/Scripts/System/Commands/Commands/Interface.cs","279","System:Commands","m_From.SendGump("
"SendGump","Data/Scripts/System/Commands/Commands/Interface.cs","286","System:Commands","m_From.SendGump("
"SendGump","Data/Scripts/System/Commands/Commands/Interface.cs","290","System:Commands","m_From.SendGump("
"SendGump","Data/Scripts/System/Commands/Commands/Interface.cs","300","System:Commands","m_From.SendGump("
"SendGump","Data/Scripts/System/Commands/Commands/Interface.cs","377","System:Commands","m_From.SendGump(new InterfaceGump(m_From, m_Columns, m_List, m_Page, m_Item));"
"SendGump","Data/Scripts/System/Commands/Commands/Interface.cs","383","System:Commands","m_From.SendGump(new InterfaceGump(m_From, m_Columns, m_List, m_Page, m_Item));"
"SendGump","Data/Scripts/System/Commands/Commands/Interface.cs","392","System:Commands","m_From.SendGump(new InterfaceGump(m_From, m_Columns, m_List, m_Page, m_Item));"
"SendGump","Data/Scripts/System/Commands/Commands/Interface.cs","397","System:Commands","m_From.SendGump("
"SendGump","Data/Scripts/System/Commands/Commands/Interface.cs","400","System:Commands","m_From.SendGump(new PropertiesGump(m_From, m_Item));"
"SendGump","Data/Scripts/System/Commands/Commands/Interface.cs","413","System:Commands","m_From.SendGump(new InterfaceGump(m_From, m_Columns, m_List, m_Page, m_Item));"
"SendGump","Data/Scripts/System/Commands/Commands/Interface.cs","418","System:Commands","m_From.SendGump("
"SendGump","Data/Scripts/System/Commands/Commands/Interface.cs","426","System:Commands","m_From.SendGump("
"SendGump","Data/Scripts/System/Commands/Commands/Interface.cs","455","System:Commands","m_From.SendGump("
"SendGump","Data/Scripts/System/Commands/Commands/Interface.cs","609","System:Commands","m_From.SendGump(new InterfaceGump(m_From, m_Columns, m_List, m_Page, m_Mobile));"
"SendGump","Data/Scripts/System/Commands/Commands/Interface.cs","615","System:Commands","m_From.SendGump(new InterfaceGump(m_From, m_Columns, m_List, m_Page, m_Mobile));"
"SendGump","Data/Scripts/System/Commands/Commands/Interface.cs","624","System:Commands","m_From.SendGump(new InterfaceGump(m_From, m_Columns, m_List, m_Page, m_Mobile));"
"SendGump","Data/Scripts/System/Commands/Commands/Interface.cs","629","System:Commands","m_From.SendGump("
"SendGump","Data/Scripts/System/Commands/Commands/Interface.cs","632","System:Commands","m_From.SendGump(new PropertiesGump(m_From, m_Mobile));"
"SendGump","Data/Scripts/System/Commands/Commands/Interface.cs","647","System:Commands","m_From.SendGump("
"SendGump","Data/Scripts/System/Commands/Commands/Interface.cs","656","System:Commands","m_From.SendGump("
"SendGump","Data/Scripts/System/Commands/Commands/Interface.cs","670","System:Commands","m_From.SendGump("
"SendGump","Data/Scripts/System/Commands/Commands/Interface.cs","680","System:Commands","m_From.SendGump("
"SendGump","Data/Scripts/System/Commands/Commands/Interface.cs","694","System:Commands","m_From.SendGump("
"SendGump","Data/Scripts/System/Commands/Commands/Interface.cs","711","System:Commands","m_From.SendGump("
"SendGump","Data/Scripts/System/Commands/Commands/Interface.cs","719","System:Commands","m_From.SendGump("
"SendGump","Data/Scripts/System/Commands/Commands/Interface.cs","724","System:Commands","m_From.SendGump(new ClientGump(m_From, m_Mobile.NetState));"
"SendGump","Data/Scripts/System/Commands/Gumps/Adddoorgump.cs","71","System:Commands","from.SendGump(new AddDoorGump(button));"
"SendGump","Data/Scripts/System/Commands/Gumps/Adddoorgump.cs","77","System:Commands","from.SendGump(new AddDoorGump(m_Type));"
"SendGump","Data/Scripts/System/Commands/Gumps/Adddoorgump.cs","90","System:Commands","from.SendGump(new AddDoorGump(m_Type));"
"SendGump","Data/Scripts/System/Commands/Gumps/Adddoorgump.cs","95","System:Commands","from.SendGump(new AddDoorGump());"
"SendGump","Data/Scripts/System/Commands/Gumps/Adddoorgump.cs","113","System:Commands","e.Mobile.SendGump(new AddDoorGump());"
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","163","System:Commands","e.Mobile.SendGump(new AdminGump(e.Mobile, AdminGumpPage.Clients, 0, null, null, null));"
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","2157","System:Commands","from.SendGump("
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","2169","System:Commands","from.SendGump(new BanDurationGump(list));"
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","2190","System:Commands","from.SendGump("
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","2203","System:Commands","from.SendGump("
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","2226","System:Commands","from.SendGump(new AdminGump(from, AdminGumpPage.Accounts, page, list, null, rads));"
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","2279","System:Commands","from.SendGump("
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","2297","System:Commands","from.SendGump(new BanDurationGump(rads));"
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","2301","System:Commands","from.SendGump("
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","2341","System:Commands","from.SendGump("
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","2376","System:Commands","from.SendGump("
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","2457","System:Commands","from.SendGump(new AdminGump(from, page, 0, null, null, null));"
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","2467","System:Commands","from.SendGump("
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","2485","System:Commands","from.SendGump("
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","2811","System:Commands","from.SendGump(new AdminGump(from, page, 0, null, notice, null));"
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","2901","System:Commands","from.SendGump("
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","2912","System:Commands","from.SendGump("
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","2923","System:Commands","from.SendGump("
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","2936","System:Commands","from.SendGump("
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","2971","System:Commands","from.SendGump("
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","2982","System:Commands","from.SendGump("
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","3005","System:Commands","from.SendGump("
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","3017","System:Commands","from.SendGump("
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","3029","System:Commands","from.SendGump("
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","3041","System:Commands","from.SendGump("
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","3053","System:Commands","from.SendGump("
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","3065","System:Commands","from.SendGump("
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","3077","System:Commands","from.SendGump("
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","3137","System:Commands","from.SendGump("
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","3180","System:Commands","from.SendGump("
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","3191","System:Commands","from.SendGump("
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","3211","System:Commands","from.SendGump("
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","3223","System:Commands","from.SendGump("
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","3252","System:Commands","from.SendGump("
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","3267","System:Commands","from.SendGump(new BanDurationGump(a));"
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","3314","System:Commands","from.SendGump(new AdminGump(from, page, 0, null, notice, m_State));"
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","3329","System:Commands","from.SendGump("
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","3342","System:Commands","from.SendGump("
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","3355","System:Commands","from.SendGump("
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","3391","System:Commands","from.SendGump("
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","3406","System:Commands","from.SendGump("
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","3419","System:Commands","from.SendGump("
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","3442","System:Commands","from.SendGump("
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","3461","System:Commands","from.SendGump("
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","3518","System:Commands","from.SendGump("
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","3582","System:Commands","from.SendGump("
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","3603","System:Commands","from.SendGump("
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","3622","System:Commands","from.SendGump("
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","3643","System:Commands","from.SendGump("
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","3660","System:Commands","from.SendGump("
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","3684","System:Commands","from.SendGump("
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","3701","System:Commands","from.SendGump("
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","3724","System:Commands","from.SendGump("
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","3777","System:Commands","from.SendGump("
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","3788","System:Commands","from.SendGump("
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","3817","System:Commands","from.SendGump("
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","3828","System:Commands","from.SendGump("
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","3856","System:Commands","from.SendGump("
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","3867","System:Commands","from.SendGump("
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","3901","System:Commands","from.SendGump("
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","3912","System:Commands","from.SendGump("
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","3941","System:Commands","from.SendGump("
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","3959","System:Commands","from.SendGump("
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","3970","System:Commands","from.SendGump("
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","4017","System:Commands","from.SendGump("
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","4028","System:Commands","from.SendGump("
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","4039","System:Commands","from.SendGump("
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","4061","System:Commands","from.SendGump("
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","4074","System:Commands","from.SendGump("
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","4098","System:Commands","from.SendGump("
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","4115","System:Commands","from.SendGump("
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","4140","System:Commands","from.SendGump("
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","4159","System:Commands","from.SendGump("
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","4330","System:Commands","from.SendGump("
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","4346","System:Commands","from.SendGump("
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","4357","System:Commands","from.SendGump(new BanDurationGump(a));"
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","4363","System:Commands","from.SendGump(new PropertiesGump(from, m));"
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","4368","System:Commands","from.SendGump(new SkillsGump(from, m));"
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","4386","System:Commands","from.SendGump("
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","4410","System:Commands","from.SendGump("
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","4444","System:Commands","from.SendGump("
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","4455","System:Commands","from.SendGump("
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","4526","System:Commands","from.SendGump("
"SendGump","Data/Scripts/System/Commands/Gumps/AdminGump.cs","4543","System:Commands","from.SendGump("
