"SystemOwner","File","SourceHash","Type","Surface","TimeSource","Mutation","Disposition","Adapter","CatalogKey","TestId","Evidence","Rationale"
"Items:Misc","Data/Scripts/Items/Misc/SpecialBeardDye.cs","F9F9E459F1168F39814E9619BE8946AB84E725D6C94E85730988ED90C0741887","RuntimeScript","Action.ItemUse","N/A","None","NativeBridge","Mobile.Use bridge","ItemUse:*","TBC-ACTION-ITEM","Data/Scripts/Items/Misc/SpecialBeardDye.cs regex:\bOnDoubleClick\s*\(","Item use is cataloged by runtime type while participants are active."
"Items:Misc","Data/Scripts/Items/Misc/SpecialBeardDye.cs","F9F9E459F1168F39814E9619BE8946AB84E725D6C94E85730988ED90C0741887","RuntimeScript","Persistence.Serialization","N/A","None","NotCombatRelevant","No group serialization","Persistence:Canonical","TBC-SAVE-RESTART","Data/Scripts/Items/Misc/SpecialBeardDye.cs regex:\b(Serialize|Deserialize)\s*\(","Canonical owner state remains unchanged; combat groups are process-local."
"Items:Misc","Data/Scripts/Items/Misc/SpecialHairDye.cs","307564900649D86015D0D1F2FC012C56DF7151A3D16AE3E03CA097DABB54AAE0","RuntimeScript","Action.ItemUse","N/A","None","NativeBridge","Mobile.Use bridge","ItemUse:*","TBC-ACTION-ITEM","Data/Scripts/Items/Misc/SpecialHairDye.cs regex:\bOnDoubleClick\s*\(","Item use is cataloged by runtime type while participants are active."
"Items:Misc","Data/Scripts/Items/Misc/SpecialHairDye.cs","307564900649D86015D0D1F2FC012C56DF7151A3D16AE3E03CA097DABB54AAE0","RuntimeScript","Persistence.Serialization","N/A","None","NotCombatRelevant","No group serialization","Persistence:Canonical","TBC-SAVE-RESTART","Data/Scripts/Items/Misc/SpecialHairDye.cs regex:\b(Serialize|Deserialize)\s*\(","Canonical owner state remains unchanged; combat groups are process-local."
"Items:Misc","Data/Scripts/Items/Misc/SpecialJars.cs","C0BDD58E66B5387468EF3873BFFC85E6DFD3DC7D5CCDA331899DD521DC019BB7","RuntimeScript","Persistence.Serialization","N/A","None","NotCombatRelevant","No group serialization","Persistence:Canonical","TBC-SAVE-RESTART","Data/Scripts/Items/Misc/SpecialJars.cs regex:\b(Serialize|Deserialize)\s*\(","Canonical owner state remains unchanged; combat groups are process-local."
"Items:Misc","Data/Scripts/Items/Misc/Static.cs","19CE83ED6F04EF6864C0674F5630F78F99310DCDAE900AC15B3846C1F0851E5E","RuntimeScript","Persistence.Serialization","N/A","None","NotCombatRelevant","No group serialization","Persistence:Canonical","TBC-SAVE-RESTART","Data/Scripts/Items/Misc/Static.cs regex:\b(Serialize|Deserialize)\s*\(","Canonical owner state remains unchanged; combat groups are process-local."
"Items:Misc","Data/Scripts/Items/Misc/SwarmOfFlies.cs","E2A4ADBE21D755F3F3892830ED8A1AED3B9F083C1D15894CA4585E20404B2C0D","RuntimeScript","Persistence.Serialization","N/A","None","NotCombatRelevant","No group serialization","Persistence:Canonical","TBC-SAVE-RESTART","Data/Scripts/Items/Misc/SwarmOfFlies.cs regex:\b(Serialize|Deserialize)\s*\(","Canonical owner state remains unchanged; combat groups are process-local."
"Items:Misc","Data/Scripts/Items/Misc/TrashBarrel.cs","AC705AE3452B5E86909670DA118CB6868C62746720C0ED22E417BD4209FDC21A","RuntimeScript","Timer.Subclass","WallClock","None","WallClockUnaffected","Mutation backstop and explicit effect adapters","Effect:*","TBC-TIMER-OWNER","Data/Scripts/Items/Misc/TrashBarrel.cs regex::\s*Timer\b","Timers remain wall-clock unless an owner-aware effect catalog entry overrides them."
"Items:Misc","Data/Scripts/Items/Misc/TrashBarrel.cs","AC705AE3452B5E86909670DA118CB6868C62746720C0ED22E417BD4209FDC21A","RuntimeScript","Persistence.Serialization","N/A","None","NotCombatRelevant","No group serialization","Persistence:Canonical","TBC-SAVE-RESTART","Data/Scripts/Items/Misc/TrashBarrel.cs regex:\b(Serialize|Deserialize)\s*\(","Canonical owner state remains unchanged; combat groups are process-local."
"Items:Misc","Data/Scripts/Items/Misc/TrashChest.cs","3A112EF94B6F67C48EB4747D6F94225038EF419F35B31912EE91A8036DAC57CA","RuntimeScript","Timer.Subclass","WallClock","None","WallClockUnaffected","Mutation backstop and explicit effect adapters","Effect:*","TBC-TIMER-OWNER","Data/Scripts/Items/Misc/TrashChest.cs regex::\s*Timer\b","Timers remain wall-clock unless an owner-aware effect catalog entry overrides them."
"Items:Misc","Data/Scripts/Items/Misc/TrashChest.cs","3A112EF94B6F67C48EB4747D6F94225038EF419F35B31912EE91A8036DAC57CA","RuntimeScript","Persistence.Serialization","N/A","None","NotCombatRelevant","No group serialization","Persistence:Canonical","TBC-SAVE-RESTART","Data/Scripts/Items/Misc/TrashChest.cs regex:\b(Serialize|Deserialize)\s*\(","Canonical owner state remains unchanged; combat groups are process-local."
"Items:Misc","Data/Scripts/Items/Misc/WarningItem.cs","E2397BBC6C5FDCEE316F8FF8094DCB40CCF5ECEABCE8270346108214E894D4A9","RuntimeScript","Timer.DelayCall","WallClock","None","WallClockUnaffected","Mutation backstop","Effect:DelayCall","TBC-TIMER-DELAY","Data/Scripts/Items/Misc/WarningItem.cs regex:Timer\.DelayCall\s*\(","Delayed world work stays wall-clock; participant mutations still require an authorized scope."
"Items:Misc","Data/Scripts/Items/Misc/WarningItem.cs","E2397BBC6C5FDCEE316F8FF8094DCB40CCF5ECEABCE8270346108214E894D4A9","RuntimeScript","Clock.DateTimeNow","WallClock","None","WallClockUnaffected","Central actor-time seams","Clock:*","TBC-CLOCK-WALL","Data/Scripts/Items/Misc/WarningItem.cs regex:DateTime\.Now","Only central combat cooldown, skill, spell, effect, and AI seams use participant time."
"Items:Misc","Data/Scripts/Items/Misc/WarningItem.cs","E2397BBC6C5FDCEE316F8FF8094DCB40CCF5ECEABCE8270346108214E894D4A9","RuntimeScript","Action.ItemUse","N/A","None","NativeBridge","Mobile.Use bridge","ItemUse:*","TBC-ACTION-ITEM","Data/Scripts/Items/Misc/WarningItem.cs regex:\bOnDoubleClick\s*\(","Item use is cataloged by runtime type while participants are active."
"Items:Misc","Data/Scripts/Items/Misc/WarningItem.cs","E2397BBC6C5FDCEE316F8FF8094DCB40CCF5ECEABCE8270346108214E894D4A9","RuntimeScript","Persistence.Serialization","N/A","None","NotCombatRelevant","No group serialization","Persistence:Canonical","TBC-SAVE-RESTART","Data/Scripts/Items/Misc/WarningItem.cs regex:\b(Serialize|Deserialize)\s*\(","Canonical owner state remains unchanged; combat groups are process-local."
"Items:Misc","Data/Scripts/Items/Misc/Waypoint.cs","34D40EAB9ADCFA1DE8DBC2455AF875C5E994EA13D7E61F4A477BD190D69DABF1","RuntimeScript","Action.ItemUse","N/A","None","NativeBridge","Mobile.Use bridge","ItemUse:*","TBC-ACTION-ITEM","Data/Scripts/Items/Misc/Waypoint.cs regex:\bOnDoubleClick\s*\(","Item use is cataloged by runtime type while participants are active."
"Items:Misc","Data/Scripts/Items/Misc/Waypoint.cs","34D40EAB9ADCFA1DE8DBC2455AF875C5E994EA13D7E61F4A477BD190D69DABF1","RuntimeScript","Action.Target","N/A","None","NativeBridge","Target.Invoke completion bridge","Target:*","TBC-ACTION-TARGET","Data/Scripts/Items/Misc/Waypoint.cs regex:\bOnTarget\s*\(","Target completion commits or refunds the actor's pending lease."
"Items:Misc","Data/Scripts/Items/Misc/Waypoint.cs","34D40EAB9ADCFA1DE8DBC2455AF875C5E994EA13D7E61F4A477BD190D69DABF1","RuntimeScript","Persistence.Serialization","N/A","None","NotCombatRelevant","No group serialization","Persistence:Canonical","TBC-SAVE-RESTART","Data/Scripts/Items/Misc/Waypoint.cs regex:\b(Serialize|Deserialize)\s*\(","Canonical owner state remains unchanged; combat groups are process-local."
"Items:Misc","Data/Scripts/Items/Misc/WindChimes.cs","FE7AF330986C702F639FF41E3C5776BF94DB8020EA47A8BBE3B86E51BDD12BD8","RuntimeScript","Action.ItemUse","N/A","None","NativeBridge","Mobile.Use bridge","ItemUse:*","TBC-ACTION-ITEM","Data/Scripts/Items/Misc/WindChimes.cs regex:\bOnDoubleClick\s*\(","Item use is cataloged by runtime type while participants are active."
"Items:Misc","Data/Scripts/Items/Misc/WindChimes.cs","FE7AF330986C702F639FF41E3C5776BF94DB8020EA47A8BBE3B86E51BDD12BD8","RuntimeScript","Persistence.Serialization","N/A","None","NotCombatRelevant","No group serialization","Persistence:Canonical","TBC-SAVE-RESTART","Data/Scripts/Items/Misc/WindChimes.cs regex:\b(Serialize|Deserialize)\s*\(","Canonical owner state remains unchanged; combat groups are process-local."
"Items:Misc","Data/Scripts/Items/Misc/WornHumanDeco.cs","EDCD4079597A6E62E5952DF42792D70FCD69467C518E414EAF1F9D6039CDDB95","RuntimeScript","Persistence.Serialization","N/A","None","NotCombatRelevant","No group serialization","Persistence:Canonical","TBC-SAVE-RESTART","Data/Scripts/Items/Misc/WornHumanDeco.cs regex:\b(Serialize|Deserialize)\s*\(","Canonical owner state remains unchanged; combat groups are process-local."
"Items:Potions","Data/Scripts/Items/Potions/AlchemyTub.cs","423BEED678D7D173650BF825D434B3F10FCA30D057B25076D5B9731FF6099481","RuntimeScript","Persistence.Serialization","N/A","None","NotCombatRelevant","No group serialization","Persistence:Canonical","TBC-SAVE-RESTART","Data/Scripts/Items/Potions/AlchemyTub.cs regex:\b(Serialize|Deserialize)\s*\(","Canonical owner state remains unchanged; combat groups are process-local."
"Items:Potions","Data/Scripts/Items/Potions/BasePotion.cs","A2F9E55C0DBF6B077421265FED2DECD48DCB951D8B2DF3D42FE8B5E318EDC303","RuntimeScript","Action.ItemUse","N/A","None","NativeBridge","Mobile.Use bridge","ItemUse:*","TBC-ACTION-ITEM","Data/Scripts/Items/Potions/BasePotion.cs regex:\bOnDoubleClick\s*\(","Item use is cataloged by runtime type while participants are active."
"Items:Potions","Data/Scripts/Items/Potions/BasePotion.cs","A2F9E55C0DBF6B077421265FED2DECD48DCB951D8B2DF3D42FE8B5E318EDC303","RuntimeScript","Persistence.Serialization","N/A","None","NotCombatRelevant","No group serialization","Persistence:Canonical","TBC-SAVE-RESTART","Data/Scripts/Items/Potions/BasePotion.cs regex:\b(Serialize|Deserialize)\s*\(","Canonical owner state remains unchanged; combat groups are process-local."
"Items:Potions","Data/Scripts/Items/Potions/Bottles/Bottle.cs","ECF11AB7844B22F9FF700630E28894F58826649A79C6F2A496DE3746F81D5FBA","RuntimeScript","Persistence.Serialization","N/A","None","NotCombatRelevant","No group serialization","Persistence:Canonical","TBC-SAVE-RESTART","Data/Scripts/Items/Potions/Bottles/Bottle.cs regex:\b(Serialize|Deserialize)\s*\(","Canonical owner state remains unchanged; combat groups are process-local."
"Items:Potions","Data/Scripts/Items/Potions/Bottles/CrystallineJar.cs","C30C91A8A940632AA7846565C00ADDA9DA60E462EAF34DDCE0AB14B9CEF3F202","RuntimeScript","Action.ItemUse","N/A","None","NativeBridge","Mobile.Use bridge","ItemUse:*","TBC-ACTION-ITEM","Data/Scripts/Items/Potions/Bottles/CrystallineJar.cs regex:\bOnDoubleClick\s*\(","Item use is cataloged by runtime type while participants are active."
"Items:Potions","Data/Scripts/Items/Potions/Bottles/CrystallineJar.cs","C30C91A8A940632AA7846565C00ADDA9DA60E462EAF34DDCE0AB14B9CEF3F202","RuntimeScript","Action.Target","N/A","None","NativeBridge","Target.Invoke completion bridge","Target:*","TBC-ACTION-TARGET","Data/Scripts/Items/Potions/Bottles/CrystallineJar.cs regex:\bOnTarget\s*\(","Target completion commits or refunds the actor's pending lease."
"Items:Potions","Data/Scripts/Items/Potions/Bottles/CrystallineJar.cs","C30C91A8A940632AA7846565C00ADDA9DA60E462EAF34DDCE0AB14B9CEF3F202","RuntimeScript","Persistence.Serialization","N/A","None","NotCombatRelevant","No group serialization","Persistence:Canonical","TBC-SAVE-RESTART","Data/Scripts/Items/Potions/Bottles/CrystallineJar.cs regex:\b(Serialize|Deserialize)\s*\(","Canonical owner state remains unchanged; combat groups are process-local."
"Items:Potions","Data/Scripts/Items/Potions/Bottles/Jar.cs","3C3E734A2AB3E932C75C0A76E7B88627E8A91F2D808F19A52CB6B102F4E49827","RuntimeScript","Persistence.Serialization","N/A","None","NotCombatRelevant","No group serialization","Persistence:Canonical","TBC-SAVE-RESTART","Data/Scripts/Items/Potions/Bottles/Jar.cs regex:\b(Serialize|Deserialize)\s*\(","Canonical owner state remains unchanged; combat groups are process-local."
"Items:Potions","Data/Scripts/Items/Potions/Elixirs/BaseElixir.cs","A251C62D7479246A6168FD90BAEBBCA12215CFE1BADF98360C2C1F078A70C975","RuntimeScript","Persistence.Serialization","N/A","None","NotCombatRelevant","No group serialization","Persistence:Canonical","TBC-SAVE-RESTART","Data/Scripts/Items/Potions/Elixirs/BaseElixir.cs regex:\b(Serialize|Deserialize)\s*\(","Canonical owner state remains unchanged; combat groups are process-local."
"Items:Potions","Data/Scripts/Items/Potions/Elixirs/Elixirs.cs","F7079540474418AC391E0E8F1EDEAFAB36FD162AF9DD7FBE3E531CCC73CF1C2D","RuntimeScript","Timer.Subclass","WallClock","None","WallClockUnaffected","Mutation backstop and explicit effect adapters","Effect:*","TBC-TIMER-OWNER","Data/Scripts/Items/Potions/Elixirs/Elixirs.cs regex::\s*Timer\b","Timers remain wall-clock unless an owner-aware effect catalog entry overrides them."
"Items:Potions","Data/Scripts/Items/Potions/Elixirs/Elixirs.cs","F7079540474418AC391E0E8F1EDEAFAB36FD162AF9DD7FBE3E531CCC73CF1C2D","RuntimeScript","Clock.DateTimeNow","WallClock","None","WallClockUnaffected","Central actor-time seams","Clock:*","TBC-CLOCK-WALL","Data/Scripts/Items/Potions/Elixirs/Elixirs.cs regex:DateTime\.Now","Only central combat cooldown, skill, spell, effect, and AI seams use participant time."
"Items:Potions","Data/Scripts/Items/Potions/Elixirs/Elixirs.cs","F7079540474418AC391E0E8F1EDEAFAB36FD162AF9DD7FBE3E531CCC73CF1C2D","RuntimeScript","Persistence.Serialization","N/A","None","NotCombatRelevant","No group serialization","Persistence:Canonical","TBC-SAVE-RESTART","Data/Scripts/Items/Potions/Elixirs/Elixirs.cs regex:\b(Serialize|Deserialize)\s*\(","Canonical owner state remains unchanged; combat groups are process-local."
"Items:Potions","Data/Scripts/Items/Potions/Mixtures/AlchemicSlime.cs","8CE4558400DBCD48EF857F5E7A17C8837EDC7FC74E677CDA1A1F42ACDCC19F85","RuntimeScript","Timer.DelayCall","WallClock","None","WallClockUnaffected","Mutation backstop","Effect:DelayCall","TBC-TIMER-DELAY","Data/Scripts/Items/Potions/Mixtures/AlchemicSlime.cs regex:Timer\.DelayCall\s*\(","Delayed world work stays wall-clock; participant mutations still require an authorized scope."
"Items:Potions","Data/Scripts/Items/Potions/Mixtures/AlchemicSlime.cs","8CE4558400DBCD48EF857F5E7A17C8837EDC7FC74E677CDA1A1F42ACDCC19F85","RuntimeScript","Persistence.Serialization","N/A","None","NotCombatRelevant","No group serialization","Persistence:Canonical","TBC-SAVE-RESTART","Data/Scripts/Items/Potions/Mixtures/AlchemicSlime.cs regex:\b(Serialize|Deserialize)\s*\(","Canonical owner state remains unchanged; combat groups are process-local."
"Items:Potions","Data/Scripts/Items/Potions/Mixtures/BaseLiquid.cs","D23F61812FAE8E76972EB2327F712DF1B9A9DF69805F3B8330F8AC49E2763279","RuntimeScript","Action.Target","N/A","None","NativeBridge","Target.Invoke completion bridge","Target:*","TBC-ACTION-TARGET","Data/Scripts/Items/Potions/Mixtures/BaseLiquid.cs regex:\bOnTarget\s*\(","Target completion commits or refunds the actor's pending lease."
"Items:Potions","Data/Scripts/Items/Potions/Mixtures/BaseLiquid.cs","D23F61812FAE8E76972EB2327F712DF1B9A9DF69805F3B8330F8AC49E2763279","RuntimeScript","Persistence.Serialization","N/A","None","NotCombatRelevant","No group serialization","Persistence:Canonical","TBC-SAVE-RESTART","Data/Scripts/Items/Potions/Mixtures/BaseLiquid.cs regex:\b(Serialize|Deserialize)\s*\(","Canonical owner state remains unchanged; combat groups are process-local."
"Items:Potions","Data/Scripts/Items/Potions/Mixtures/BaseMixture.cs","325CC7F4B375760545DAFE2239FAF5D2CB90268B73444FEFE9273F7A56FC6280","RuntimeScript","Action.Target","N/A","None","NativeBridge","Target.Invoke completion bridge","Target:*","TBC-ACTION-TARGET","Data/Scripts/Items/Potions/Mixtures/BaseMixture.cs regex:\bOnTarget\s*\(","Target completion commits or refunds the actor's pending lease."
"Items:Potions","Data/Scripts/Items/Potions/Mixtures/BaseMixture.cs","325CC7F4B375760545DAFE2239FAF5D2CB90268B73444FEFE9273F7A56FC6280","RuntimeScript","Persistence.Serialization","N/A","None","NotCombatRelevant","No group serialization","Persistence:Canonical","TBC-SAVE-RESTART","Data/Scripts/Items/Potions/Mixtures/BaseMixture.cs regex:\b(Serialize|Deserialize)\s*\(","Canonical owner state remains unchanged; combat groups are process-local."
"Items:Potions","Data/Scripts/Items/Potions/Mixtures/LiquidFire.cs","39654330CA49481FA742B96384D81A791B898F0E6F18493FF43C6E09315D30CF","RuntimeScript","Persistence.Serialization","N/A","None","NotCombatRelevant","No group serialization","Persistence:Canonical","TBC-SAVE-RESTART","Data/Scripts/Items/Potions/Mixtures/LiquidFire.cs regex:\b(Serialize|Deserialize)\s*\(","Canonical owner state remains unchanged; combat groups are process-local."
"Items:Potions","Data/Scripts/Items/Potions/Mixtures/LiquidGoo.cs","2E5C5BCC656AE383371C55B35515EB22429DF4BAFCBF0A7F847FAFB3D65F29E3","RuntimeScript","Persistence.Serialization","N/A","None","NotCombatRelevant","No group serialization","Persistence:Canonical","TBC-SAVE-RESTART","Data/Scripts/Items/Potions/Mixtures/LiquidGoo.cs regex:\b(Serialize|Deserialize)\s*\(","Canonical owner state remains unchanged; combat groups are process-local."
"Items:Potions","Data/Scripts/Items/Potions/Mixtures/LiquidIce.cs","8A8FCB99451672D303AB67517D22149E4B6B61C06664FF8BC8F0474FDEAF0DF1","RuntimeScript","Persistence.Serialization","N/A","None","NotCombatRelevant","No group serialization","Persistence:Canonical","TBC-SAVE-RESTART","Data/Scripts/Items/Potions/Mixtures/LiquidIce.cs regex:\b(Serialize|Deserialize)\s*\(","Canonical owner state remains unchanged; combat groups are process-local."
"Items:Potions","Data/Scripts/Items/Potions/Mixtures/LiquidPain.cs","459F353889B74000197BB28B4FB409906F2E2758F35EBAADCFCA5A59FC66E9FF","RuntimeScript","Persistence.Serialization","N/A","None","NotCombatRelevant","No group serialization","Persistence:Canonical","TBC-SAVE-RESTART","Data/Scripts/Items/Potions/Mixtures/LiquidPain.cs regex:\b(Serialize|Deserialize)\s*\(","Canonical owner state remains unchanged; combat groups are process-local."
"Items:Potions","Data/Scripts/Items/Potions/Mixtures/LiquidRot.cs","A039F15A8C734726145BCD73FC50389910F9CCF058992F9AC21D2DE0E1A3F629","RuntimeScript","Persistence.Serialization","N/A","None","NotCombatRelevant","No group serialization","Persistence:Canonical","TBC-SAVE-RESTART","Data/Scripts/Items/Potions/Mixtures/LiquidRot.cs regex:\b(Serialize|Deserialize)\s*\(","Canonical owner state remains unchanged; combat groups are process-local."
"Items:Potions","Data/Scripts/Items/Potions/Mixtures/MixtureDiseasedSlime.cs","054C6B213564C13A91DD6DD8781F34B5C77C4B0EDF8B7185FCE43C06A1B7E3EB","RuntimeScript","Persistence.Serialization","N/A","None","NotCombatRelevant","No group serialization","Persistence:Canonical","TBC-SAVE-RESTART","Data/Scripts/Items/Potions/Mixtures/MixtureDiseasedSlime.cs regex:\b(Serialize|Deserialize)\s*\(","Canonical owner state remains unchanged; combat groups are process-local."
