ClassName,BaseClass,SourcePath,Kind,Status,Notes
LevelWarFork,BaseLevelSpear,Data/Scripts/Items/Magical/God/Weapons/SpearsAndForks/LevelWarFork.cs,ItemCandidate,SourceVerified,
LevelWarHammer,BaseLevelBashing,Data/Scripts/Items/Magical/God/Weapons/Maces/LevelWarHammer.cs,ItemCandidate,SourceVerified,
LevelWarMace,BaseLevelBashing,Data/Scripts/Items/Magical/God/Weapons/Maces/LevelWarMace.cs,ItemCandidate,SourceVerified,
LevelWaraji,BaseLevelShoes,Data/Scripts/Items/Magical/God/Clothing/LevelShoes.cs,ItemCandidate,SourceVerified,
LevelWhips,BaseLevelWhip,Data/Scripts/Items/Magical/God/Weapons/Maces/LevelWhip.cs,ItemCandidate,SourceVerified,
LevelWideBrimHat,BaseLevelHat,Data/Scripts/Items/Magical/God/Clothing/LevelHats.cs,ItemCandidate,SourceVerified,
LevelWildStaff,BaseLevelStaff,Data/Scripts/Items/Magical/God/Weapons/ML Weapons/LevelWildStaff.cs,ItemCandidate,SourceVerified,
LevelWitchHat,BaseLevelHat,Data/Scripts/Items/Magical/God/Clothing/LevelHats.cs,ItemCandidate,SourceVerified,
LevelWizardsHat,BaseLevelHat,Data/Scripts/Items/Magical/God/Clothing/LevelHats.cs,ItemCandidate,SourceVerified,
LevelWolfMask,BaseLevelHat,Data/Scripts/Items/Magical/God/Clothing/LevelHats.cs,ItemCandidate,SourceVerified,
LevelWoodenKiteShield,BaseLevelShield,Data/Scripts/Items/Magical/God/Shields/LevelWoodenKiteShield.cs,ItemCandidate,SourceVerified,
LevelWoodenPlateArms,BaseLevelArmor,Data/Scripts/Items/Magical/God/Armor/LevelWoodenArmor.cs,ItemCandidate,SourceVerified,
LevelWoodenPlateChest,BaseLevelArmor,Data/Scripts/Items/Magical/God/Armor/LevelWoodenArmor.cs,ItemCandidate,SourceVerified,
LevelWoodenPlateGloves,BaseLevelArmor,Data/Scripts/Items/Magical/God/Armor/LevelWoodenArmor.cs,ItemCandidate,SourceVerified,
LevelWoodenPlateGorget,BaseLevelArmor,Data/Scripts/Items/Magical/God/Armor/LevelWoodenArmor.cs,ItemCandidate,SourceVerified,
LevelWoodenPlateHelm,BaseLevelArmor,Data/Scripts/Items/Magical/God/Armor/LevelWoodenArmor.cs,ItemCandidate,SourceVerified,
LevelWoodenPlateLegs,BaseLevelArmor,Data/Scripts/Items/Magical/God/Armor/LevelWoodenArmor.cs,ItemCandidate,SourceVerified,
LevelWoodenShield,BaseLevelShield,Data/Scripts/Items/Magical/God/Shields/LevelWoodenShield.cs,ItemCandidate,SourceVerified,
LevelWoodlandBelt,BaseLevelWaist,Data/Scripts/Items/Magical/God/Clothing/LevelWaist.cs,ItemCandidate,SourceVerified,
LevelYumi,BaseLevelRanged,Data/Scripts/Items/Magical/God/Weapons/SE Weapons/LevelYumi.cs,ItemCandidate,SourceVerified,
LiarsDice,Item,Data/Scripts/Items/Misc/Games/LiarsDice/LiarsDice.cs,ItemCandidate,SourceVerified,
Librarian,HarvestSystem,Data/Scripts/Trades/Librarian/Librarian.cs,ItemCandidate,SourceVerified,
LibrarianCrate,LockableContainer,Data/Scripts/Items/Containers/Container.cs,ItemCandidate,SourceVerified,
LibrarianShoppe,BaseShoppe,Data/Scripts/Trades/Shoppes/LibrarianShoppe.cs,ItemCandidate,SourceVerified,
LibraryBookcase,FillableContainer,Data/Scripts/Items/Containers/FillableContainers.cs,ItemCandidate,SourceVerified,
LibraryScroll1,UnknownScroll,Data/Scripts/Trades/Librarian/LibraryScrolls.cs,ItemCandidate,SourceVerified,
LibraryScroll2,UnknownScroll,Data/Scripts/Trades/Librarian/LibraryScrolls.cs,ItemCandidate,SourceVerified,
LibraryScroll3,UnknownScroll,Data/Scripts/Trades/Librarian/LibraryScrolls.cs,ItemCandidate,SourceVerified,
LibraryScroll4,UnknownScroll,Data/Scripts/Trades/Librarian/LibraryScrolls.cs,ItemCandidate,SourceVerified,
LibraryScroll5,UnknownScroll,Data/Scripts/Trades/Librarian/LibraryScrolls.cs,ItemCandidate,SourceVerified,
LibraryScroll6,UnknownScroll,Data/Scripts/Trades/Librarian/LibraryScrolls.cs,ItemCandidate,SourceVerified,
LichDust,Item,Data/Scripts/Items/Trades/Resources/Unique/LichDust.cs,ItemCandidate,SourceVerified,
LieutenantOfTheBritannianRoyalGuard,BodySash,Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_LieutenantOfTheBritannianRoyalGuard.cs,ItemCandidate,SourceVerified,
LifeFountain,Item,Data/Scripts/Items/Misc/LifeFountain.cs,ItemCandidate,SourceVerified,
LightBrownTreeAddon,BaseAddon,Data/Scripts/Items/Construction/Trees/LightBrownTreeAddon.cs,ItemCandidate,SourceVerified,
LightBrownTreeDeed,BaseAddonDeed,Data/Scripts/Items/Construction/Trees/LightBrownTreeAddon.cs,ItemCandidate,SourceVerified,
LightCitizen,Item,Data/Scripts/Items/Construction/Lights/LightSource.cs,ItemCandidate,SourceVerified,
LightFlowerTapestryEastAddon,BaseAddon,Data/Scripts/Items/Construction/Addons/FlowerTapestries.cs,ItemCandidate,SourceVerified,
LightFlowerTapestryEastDeed,BaseAddonDeed,Data/Scripts/Items/Construction/Addons/FlowerTapestries.cs,ItemCandidate,SourceVerified,
LightFlowerTapestrySouthAddon,BaseAddon,Data/Scripts/Items/Construction/Addons/FlowerTapestries.cs,ItemCandidate,SourceVerified,
LightFlowerTapestrySouthDeed,BaseAddonDeed,Data/Scripts/Items/Construction/Addons/FlowerTapestries.cs,ItemCandidate,SourceVerified,
LightHouseAddon,BaseAddon,Data/Scripts/Items/Trades/Fishing/Sea Artifacts/LightHouse.cs,ItemCandidate,SourceVerified,
LightHouseAddonDeed,BaseAddonDeed,Data/Scripts/Items/Trades/Fishing/Sea Artifacts/LightHouse.cs,ItemCandidate,SourceVerified,
LightOfTheWinterSolstice,Item,Data/Scripts/Items/Gifts/Holiday/Christmas/Christmas Gifts/LightOfTheWinterSolstice.cs,ItemCandidate,SourceVerified,
LightOfWayGlasses,ElvenGlasses,Data/Scripts/Items/Armor/Glasses/LightOfWayGlasses.cs,ItemCandidate,SourceVerified,
LightPlateJingasa,BaseArmor,Data/Scripts/Items/Armor/Plate/LightPlateJingasa.cs,ItemCandidate,SourceVerified,
LightSource,Item,Data/Scripts/Items/Construction/Lights/LightSource.cs,ItemCandidate,SourceVerified,
LightSword,BaseSword,Data/Scripts/Items/Technology/LightSword.cs,ItemCandidate,SourceVerified,
LightWoodDoor,BaseDoor,Data/Scripts/Items/Doors/Doors.cs,ItemCandidate,SourceVerified,
LightWoodGate,BaseDoor,Data/Scripts/Items/Doors/Doors.cs,ItemCandidate,SourceVerified,
LightYarn,BaseClothMaterial,Data/Scripts/Items/Trades/Resources/Tailor/YarnsAndThreads.cs,ItemCandidate,SourceVerified,
LightYarnUnraveled,BaseClothMaterial,Data/Scripts/Items/Trades/Resources/Tailor/YarnsAndThreads.cs,ItemCandidate,SourceVerified,
LighterSource,Item,Data/Scripts/Items/Construction/Lights/LightSource.cs,ItemCandidate,SourceVerified,
LightningMagicStaff,BaseMagicStaff,Data/Scripts/Items/Wands/4th Circle/LightningStaff.cs,ItemCandidate,SourceVerified,
LillyBook,DynamicBook,Data/Scripts/Items/Books/DynamicBook.cs,ItemCandidate,SourceVerified,
LiquidFire,BaseLiquid,Data/Scripts/Items/Potions/Mixtures/LiquidFire.cs,ItemCandidate,SourceVerified,
LiquidGoo,BaseLiquid,Data/Scripts/Items/Potions/Mixtures/LiquidGoo.cs,ItemCandidate,SourceVerified,
LiquidIce,BaseLiquid,Data/Scripts/Items/Potions/Mixtures/LiquidIce.cs,ItemCandidate,SourceVerified,
LiquidPain,BaseLiquid,Data/Scripts/Items/Potions/Mixtures/LiquidPain.cs,ItemCandidate,SourceVerified,
LiquidRot,BaseLiquid,Data/Scripts/Items/Potions/Mixtures/LiquidRot.cs,ItemCandidate,SourceVerified,
LoadEntry,ContextMenuEntry,Data/Scripts/Items/Trades/Ninjitsu/NinjaWeapons.cs,ItemCandidate,SourceVerified,
LocalMap,MapItem,Data/Scripts/Items/Trades/Maps/LocalMap.cs,ItemCandidate,SourceVerified,
LocalizedAddonComponent,AddonComponent,Data/Scripts/Items/Construction/Addons/AddonComponent.cs,ItemCandidate,SourceVerified,
LocalizedContainerComponent,AddonContainerComponent,Data/Scripts/Items/Construction/Addons/AddonContainerComponent.cs,ItemCandidate,SourceVerified,
LocalizedSign,Sign,Data/Scripts/Items/Construction/Signs/LocalizedSign.cs,ItemCandidate,SourceVerified,
LocalizedStatic,Static,Data/Scripts/Items/Misc/Static.cs,ItemCandidate,SourceVerified,
LockableContainer,TrapableContainer,Data/Scripts/Items/Containers/LockableContainer.cs,ItemCandidate,SourceVerified,
LockdownTarget,Target,Data/Scripts/Items/Houses/BaseHouse.cs,ItemCandidate,SourceVerified,
Lockpick,Item,Data/Scripts/Items/Trades/Thieving/LockPick.cs,ItemCandidate,SourceVerified,
Lockpicks,Item,Data/Scripts/Items/Special/Rares/Tinker/Lockpicks.cs,ItemCandidate,SourceVerified,
LodorBook,DynamicBook,Data/Scripts/Items/Books/DynamicBook.cs,ItemCandidate,SourceVerified,
Log,BaseLog,Data/Scripts/Items/Trades/Lumberjack/Log.cs,ItemCandidate,SourceVerified,
LogCabin,BaseHouse,Data/Scripts/Items/Houses/Houses.cs,ItemCandidate,SourceVerified,
LogCabinDeed,HouseDeed,Data/Scripts/Items/Houses/Deeds.cs,ItemCandidate,SourceVerified,
LogMansion,BaseHouse,Data/Scripts/Items/Houses/NewHouses.cs,ItemCandidate,SourceVerified,
LoinCloth,BaseWaist,Data/Scripts/Items/Clothing/LoinCloth.cs,ItemCandidate,SourceVerified,
LongBeard,Beard,Data/Scripts/Items/Misc/Facial/Beard.cs,ItemCandidate,SourceVerified,
LongFlask,Item,Data/Scripts/Items/Misc/GlassItems.cs,ItemCandidate,SourceVerified,
LongHair,Hair,Data/Scripts/Items/Misc/Facial/Hair.cs,ItemCandidate,SourceVerified,
LongPants,BasePants,Data/Scripts/Items/Clothing/Pants.cs,ItemCandidate,SourceVerified,
LongShot,CompositeBow,Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_LongShot.cs,ItemCandidate,SourceVerified,
Longsword,BaseSword,Data/Scripts/Items/Weapons/Swords/Longsword.cs,ItemCandidate,SourceVerified,
LoomEastAddon,BaseAddon,Data/Scripts/Items/Construction/Addons/LoomEastAddon.cs,ItemCandidate,SourceVerified,
LoomEastDeed,BaseAddonDeed,Data/Scripts/Items/Construction/Addons/LoomEastAddon.cs,ItemCandidate,SourceVerified,
LoomSouthAddon,BaseAddon,Data/Scripts/Items/Construction/Addons/LoomSouthAddon.cs,ItemCandidate,SourceVerified,
LoomSouthDeed,BaseAddonDeed,Data/Scripts/Items/Construction/Addons/LoomSouthAddon.cs,ItemCandidate,SourceVerified,
Loot,,Data/Scripts/Items/Containers/Loot.cs,ItemCandidate,SourceVerified,
LootBag,LockableContainer,Data/Scripts/Items/Containers/LootBag.cs,ItemCandidate,SourceVerified,
LootChest,LockableContainer,Data/Scripts/Items/Containers/LootChest.cs,ItemCandidate,SourceVerified,
LootPack,,Data/Scripts/Items/Containers/LootPack.cs,ItemCandidate,SourceVerified,
LootPackDice,,Data/Scripts/Items/Containers/LootPack.cs,ItemCandidate,SourceVerified,
LootPackEntry,,Data/Scripts/Items/Containers/LootPack.cs,ItemCandidate,SourceVerified,
LootPackItem,,Data/Scripts/Items/Containers/LootPack.cs,ItemCandidate,SourceVerified,
LordBlackthorneSuit,BaseSuit,Data/Scripts/Items/Clothing/Suits/LordBlackthorneSuit.cs,ItemCandidate,SourceVerified,
LordBritishSuit,BaseSuit,Data/Scripts/Items/Clothing/Suits/LordBritishSuit.cs,ItemCandidate,SourceVerified,
LoreBook,DynamicBook,Data/Scripts/Items/Books/LoreBook.cs,ItemCandidate,SourceVerified,
LoreGuidetoAdventure,DynamicBook,Data/Scripts/Items/Books/DynamicBook.cs,ItemCandidate,SourceVerified,
LtBlueCurvedFlask,Item,Data/Scripts/Items/Misc/GlassItems.cs,ItemCandidate,SourceVerified,
LuckTarget,Target,Data/Scripts/Items/Magical/LuckyHorseShoes.cs,ItemCandidate,SourceVerified,
LuckyHorseShoes,Item,Data/Scripts/Items/Magical/LuckyHorseShoes.cs,ItemCandidate,SourceVerified,
LuckyNecklace,BaseJewel,Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_LuckyNecklace.cs,ItemCandidate,SourceVerified,
LumberAxe,BaseAxe,Data/Scripts/Items/Trades/Resources/Unique/LumberAxe.cs,ItemCandidate,SourceVerified,
Lumberjacking,HarvestSystem,Data/Scripts/Trades/Harvest/Lumberjacking.cs,ItemCandidate,SourceVerified,
LuminescentFungi,Item,Data/Scripts/Items/Trades/Resources/MiscMLResources.cs,ItemCandidate,SourceVerified,
LuminousRuneBlade,RuneBlade,Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_LuminousRuneBlade.cs,ItemCandidate,SourceVerified,
LunaLance,Lance,Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_LunaLance.cs,ItemCandidate,SourceVerified,
Lute,BaseInstrument,Data/Scripts/Items/Trades/Musical Instruments/Lute.cs,ItemCandidate,SourceVerified,
LyricalGlasses,ElvenGlasses,Data/Scripts/Items/Armor/Glasses/LyricalGlasses.cs,ItemCandidate,SourceVerified,
Mace,BaseBashing,Data/Scripts/Items/Weapons/Maces/Mace.cs,ItemCandidate,SourceVerified,
MaceShieldGlasses,ElvenGlasses,Data/Scripts/Items/Armor/Glasses/MaceShieldGlasses.cs,ItemCandidate,SourceVerified,
MadmansHatchet,Hatchet,Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_MadmansHatchet.cs,ItemCandidate,SourceVerified,
MageEye,Item,Data/Scripts/Items/Weapons/Marksman/WizardStaff.cs,ItemCandidate,SourceVerified,
MagesBand,GoldRing,Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_MagesBand.cs,ItemCandidate,SourceVerified,
MagestykcClueBook,DynamicBook,Data/Scripts/Items/Books/DynamicBook.cs,ItemCandidate,SourceVerified,
Maggot,BaseReagent,Data/Scripts/Items/Trades/Resources/Reagents/Witch/Maggot.cs,ItemCandidate,SourceVerified,
MagicArrowMagicStaff,BaseMagicStaff,Data/Scripts/Items/Wands/1st Circle/MagicArrowStaff.cs,ItemCandidate,SourceVerified,
MagicBelt,GoldRing,Data/Scripts/Items/Magical/MagicBelt.cs,ItemCandidate,SourceVerified,
MagicBoneArms,BoneArms,Data/Scripts/Items/Armor/Bone/BoneArmor.cs,ItemCandidate,SourceVerified,
MagicBoneChest,BoneChest,Data/Scripts/Items/Armor/Bone/BoneArmor.cs,ItemCandidate,SourceVerified,
MagicBoneGloves,BoneGloves,Data/Scripts/Items/Armor/Bone/BoneArmor.cs,ItemCandidate,SourceVerified,
MagicBoneHelm,BoneHelm,Data/Scripts/Items/Armor/Bone/BoneArmor.cs,ItemCandidate,SourceVerified,
MagicBoneLegs,BoneLegs,Data/Scripts/Items/Armor/Bone/BoneArmor.cs,ItemCandidate,SourceVerified,
MagicBoneSkirt,BoneSkirt,Data/Scripts/Items/Armor/Bone/BoneArmor.cs,ItemCandidate,SourceVerified,
MagicBoots,GoldRing,Data/Scripts/Items/Magical/MagicBoots.cs,ItemCandidate,SourceVerified,
MagicCandle,GoldRing,Data/Scripts/Items/Magical/MagicCandle.cs,ItemCandidate,SourceVerified,
MagicCarpetA,BaseBoat,Data/Scripts/Items/Carpets/MagicCarpetA.cs,ItemCandidate,SourceVerified,
MagicCarpetADeed,BaseBoatDeed,Data/Scripts/Items/Carpets/MagicCarpetA.cs,ItemCandidate,SourceVerified,
MagicCarpetB,BaseBoat,Data/Scripts/Items/Carpets/MagicCarpetB.cs,ItemCandidate,SourceVerified,
MagicCarpetBDeed,BaseBoatDeed,Data/Scripts/Items/Carpets/MagicCarpetB.cs,ItemCandidate,SourceVerified,
MagicCarpetC,BaseBoat,Data/Scripts/Items/Carpets/MagicCarpetC.cs,ItemCandidate,SourceVerified,
MagicCarpetCDeed,BaseBoatDeed,Data/Scripts/Items/Carpets/MagicCarpetC.cs,ItemCandidate,SourceVerified,
MagicCarpetD,BaseBoat,Data/Scripts/Items/Carpets/MagicCarpetD.cs,ItemCandidate,SourceVerified,
MagicCarpetDDeed,BaseBoatDeed,Data/Scripts/Items/Carpets/MagicCarpetD.cs,ItemCandidate,SourceVerified,
MagicCarpetE,BaseBoat,Data/Scripts/Items/Carpets/MagicCarpetE.cs,ItemCandidate,SourceVerified,
MagicCarpetEDeed,BaseBoatDeed,Data/Scripts/Items/Carpets/MagicCarpetE.cs,ItemCandidate,SourceVerified,
MagicCarpetF,BaseBoat,Data/Scripts/Items/Carpets/MagicCarpetF.cs,ItemCandidate,SourceVerified,
MagicCarpetFDeed,BaseBoatDeed,Data/Scripts/Items/Carpets/MagicCarpetF.cs,ItemCandidate,SourceVerified,
MagicCarpetG,BaseBoat,Data/Scripts/Items/Carpets/MagicCarpetG.cs,ItemCandidate,SourceVerified,
MagicCarpetGDeed,BaseBoatDeed,Data/Scripts/Items/Carpets/MagicCarpetG.cs,ItemCandidate,SourceVerified,
MagicCarpetH,BaseBoat,Data/Scripts/Items/Carpets/MagicCarpetH.cs,ItemCandidate,SourceVerified,
MagicCarpetHDeed,BaseBoatDeed,Data/Scripts/Items/Carpets/MagicCarpetH.cs,ItemCandidate,SourceVerified,
MagicCarpetI,BaseBoat,Data/Scripts/Items/Carpets/MagicCarpetI.cs,ItemCandidate,SourceVerified,
MagicCarpetIDeed,BaseBoatDeed,Data/Scripts/Items/Carpets/MagicCarpetI.cs,ItemCandidate,SourceVerified,
MagicCloak,GoldRing,Data/Scripts/Items/Magical/MagicCloak.cs,ItemCandidate,SourceVerified,
MagicDockedCarpetA,BaseDockedBoat,Data/Scripts/Items/Carpets/MagicCarpetA.cs,ItemCandidate,SourceVerified,
MagicDockedCarpetB,BaseDockedBoat,Data/Scripts/Items/Carpets/MagicCarpetB.cs,ItemCandidate,SourceVerified,
MagicDockedCarpetC,BaseDockedBoat,Data/Scripts/Items/Carpets/MagicCarpetC.cs,ItemCandidate,SourceVerified,
MagicDockedCarpetD,BaseDockedBoat,Data/Scripts/Items/Carpets/MagicCarpetD.cs,ItemCandidate,SourceVerified,
MagicDockedCarpetE,BaseDockedBoat,Data/Scripts/Items/Carpets/MagicCarpetE.cs,ItemCandidate,SourceVerified,
MagicDockedCarpetF,BaseDockedBoat,Data/Scripts/Items/Carpets/MagicCarpetF.cs,ItemCandidate,SourceVerified,
MagicDockedCarpetG,BaseDockedBoat,Data/Scripts/Items/Carpets/MagicCarpetG.cs,ItemCandidate,SourceVerified,
MagicDockedCarpetH,BaseDockedBoat,Data/Scripts/Items/Carpets/MagicCarpetH.cs,ItemCandidate,SourceVerified,
MagicDockedCarpetI,BaseDockedBoat,Data/Scripts/Items/Carpets/MagicCarpetI.cs,ItemCandidate,SourceVerified,
MagicDragonArms,DragonArms,Data/Scripts/Items/Armor/DragonArmor.cs,ItemCandidate,SourceVerified,
MagicDragonChest,DragonChest,Data/Scripts/Items/Armor/DragonArmor.cs,ItemCandidate,SourceVerified,
MagicDragonGloves,DragonGloves,Data/Scripts/Items/Armor/DragonArmor.cs,ItemCandidate,SourceVerified,
MagicDragonHelm,DragonHelm,Data/Scripts/Items/Armor/DragonArmor.cs,ItemCandidate,SourceVerified,
MagicDragonLegs,DragonLegs,Data/Scripts/Items/Armor/DragonArmor.cs,ItemCandidate,SourceVerified,
MagicForges,Item,Data/Scripts/Items/Misc/MagicForges.cs,ItemCandidate,SourceVerified,
MagicFurArms,FurArms,Data/Scripts/Items/Armor/FurArmor.cs,ItemCandidate,SourceVerified,
MagicFurChest,FurTunic,Data/Scripts/Items/Armor/FurArmor.cs,ItemCandidate,SourceVerified,
MagicFurLegs,FurLegs,Data/Scripts/Items/Armor/FurArmor.cs,ItemCandidate,SourceVerified,
MagicHammer,Item,Data/Scripts/Items/Magical/MagicHammer.cs,ItemCandidate,SourceVerified,
MagicHat,GoldRing,Data/Scripts/Items/Magical/MagicHat.cs,ItemCandidate,SourceVerified,
MagicHorn,BaseInstrument,Data/Scripts/Items/Trades/Musical Instruments/MagicHorn.cs,ItemCandidate,SourceVerified,
MagicJewelryBracelet,GoldBracelet,Data/Scripts/Items/Magical/MagicJewelry.cs,ItemCandidate,SourceVerified,
MagicJewelryCirclet,GoldBracelet,Data/Scripts/Items/Magical/MagicJewelry.cs,ItemCandidate,SourceVerified,
MagicJewelryEarrings,GoldEarrings,Data/Scripts/Items/Magical/MagicJewelry.cs,ItemCandidate,SourceVerified,
MagicJewelryNecklace,GoldNecklace,Data/Scripts/Items/Magical/MagicJewelry.cs,ItemCandidate,SourceVerified,
MagicJewelryRing,GoldRing,Data/Scripts/Items/Magical/MagicJewelry.cs,ItemCandidate,SourceVerified,
MagicLantern,GoldRing,Data/Scripts/Items/Magical/MagicLantern.cs,ItemCandidate,SourceVerified,
MagicLockMagicStaff,BaseMagicStaff,Data/Scripts/Items/Wands/3rd Circle/MagicLockStaff.cs,ItemCandidate,SourceVerified,
MagicMirror,Item,Data/Scripts/Items/Doors/MagicMirror.cs,ItemCandidate,SourceVerified,
MagicPigment,Item,Data/Scripts/Items/Misc/Dyes/MagicPigment.cs,ItemCandidate,SourceVerified,
MagicQuiver,BaseQuiver,Data/Scripts/Items/Magical/MagicQuiver.cs,ItemCandidate,SourceVerified,
MagicReflectionMagicStaff,BaseMagicStaff,Data/Scripts/Items/Wands/5th Circle/MagicReflectStaff.cs,ItemCandidate,SourceVerified,
MagicRobe,GoldRing,Data/Scripts/Items/Magical/MagicRobe.cs,ItemCandidate,SourceVerified,
MagicSash,GoldRing,Data/Scripts/Items/Magical/MagicSash.cs,ItemCandidate,SourceVerified,
MagicScissors,Item,Data/Scripts/Items/Magical/MagicScissors.cs,ItemCandidate,SourceVerified,
MagicSextant,Sextant,Data/Scripts/Items/Trades/Fishing/Misc/MagicSextant.cs,ItemCandidate,SourceVerified,
MagicSkeltonsKey,Item,Data/Scripts/Items/Containers/MagicSkeltonsKey.cs,ItemCandidate,SourceVerified,
MagicStaffTarget,Target,Data/Scripts/Items/Wands/MagicStaffTarget.cs,ItemCandidate,SourceVerified,
MagicTalisman,GoldRing,Data/Scripts/Items/Magical/MagicTalisman.cs,ItemCandidate,SourceVerified,
MagicTorch,GoldRing,Data/Scripts/Items/Magical/MagicTorch.cs,ItemCandidate,SourceVerified,
MagicTrapMagicStaff,BaseMagicStaff,Data/Scripts/Items/Wands/2nd Circle/MagicTrapStaff.cs,ItemCandidate,SourceVerified,
MagicUnlockMagicStaff,BaseMagicStaff,Data/Scripts/Items/Wands/3rd Circle/MagicUnlockStaff.cs,ItemCandidate,SourceVerified,
MagicUntrapMagicStaff,BaseMagicStaff,Data/Scripts/Items/Wands/2nd Circle/MagicUntrapStaff.cs,ItemCandidate,SourceVerified,
MagicWand,BaseBashing,Data/Scripts/Items/Weapons/Maces/MagicWand.cs,ItemCandidate,SourceVerified,
MagicWizardsHat,BaseHat,Data/Scripts/Items/Clothing/Hats.cs,ItemCandidate,SourceVerified,
MagicalDyes,Item,Data/Scripts/Items/Misc/Dyes/MagicalDyes.cs,ItemCandidate,SourceVerified,
MagicalRope,Item,Data/Scripts/Items/Houses/MagicalRope.cs,ItemCandidate,SourceVerified,
MagicalShortbow,BaseRanged,Data/Scripts/Items/Weapons/Bows/MagicalShortbow.cs,ItemCandidate,SourceVerified,
MagiciansIllusion,DoubleBladedStaff,Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_MagiciansIllusion.cs,ItemCandidate,SourceVerified,
MagiciansMempo,PlateMempo,Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_MagiciansMempo.cs,ItemCandidate,SourceVerified,
MagistrateRobe,BaseOuterTorso,Data/Scripts/Items/Clothing/Robes.cs,ItemCandidate,SourceVerified,
MahjongDealerIndicator,,Data/Scripts/Items/Misc/Games/Mahjong/MahjongDealerIndicator.cs,ItemCandidate,SourceVerified,
MahjongDices,,Data/Scripts/Items/Misc/Games/Mahjong/MahjongDices.cs,ItemCandidate,SourceVerified,
MahjongGame,Item,Data/Scripts/Items/Misc/Games/Mahjong/MahjongGame.cs,ItemCandidate,SourceVerified,
MahjongGeneralInfo,Packet,Data/Scripts/Items/Misc/Games/Mahjong/Packets.cs,ItemCandidate,SourceVerified,
MahjongJoinGame,Packet,Data/Scripts/Items/Misc/Games/Mahjong/Packets.cs,ItemCandidate,SourceVerified,
MahjongPacketHandlers,,Data/Scripts/Items/Misc/Games/Mahjong/MahjongPacketHandlers.cs,ItemCandidate,SourceVerified,
MahjongPlayers,,Data/Scripts/Items/Misc/Games/Mahjong/MahjongPlayers.cs,ItemCandidate,SourceVerified,
MahjongPlayersInfo,Packet,Data/Scripts/Items/Misc/Games/Mahjong/Packets.cs,ItemCandidate,SourceVerified,
MahjongRelieve,Packet,Data/Scripts/Items/Misc/Games/Mahjong/Packets.cs,ItemCandidate,SourceVerified,
