ClassName,DisplayName,SourcePath,Status,Notes
WhiteTigerRiding,,Data/Scripts/Mobiles/Animals/Felines/WhiteTigerRiding.cs,SourceVerified,
WhiteWolf,a white wolf,Data/Scripts/Mobiles/Animals/Canines/WhiteWolf.cs,SourceVerified,
Wight,a wight,Data/Scripts/Mobiles/Undead/Wight.cs,SourceVerified,
WineElemental,a wine elemental,Data/Scripts/Mobiles/Summoned/WineElemental.cs,SourceVerified,
Winecrafter,,Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Dracana's Winecrafting [2.0]/Mobiles/Winecrafter.cs,SourceVerified,
WinterWolf,a winter wolf,Data/Scripts/Mobiles/Animals/Canines/WinterWolf.cs,SourceVerified,
Wisp,a wisp,Data/Scripts/Mobiles/Mystical/Wisp.cs,SourceVerified,
Witches,,Data/Scripts/Mobiles/Civilized/Vendors/Witches.cs,SourceVerified,
WolfDire,,Data/Scripts/Mobiles/Animals/Canines/DireWolf.cs,SourceVerified,
WolfMan,a wolf man,Data/Scripts/Mobiles/Animals/Canines/WolfMan.cs,SourceVerified,
WolfgangsDragon,Wolfgang's Dragon,Data/Scripts/Custom/Mobiles/Undead/WolfgangsDragon.cs,SourceVerified,
WonderousDealer,,Data/Scripts/Mobiles/Civilized/Teachers/Teacher_Wonderous.cs,SourceVerified,
WoodenGolem,a wooden golem,Data/Scripts/Mobiles/Constructs/Golems/WoodenGolem.cs,SourceVerified,
WoodlandDevil,a woodland devil,Data/Scripts/Mobiles/Plants/WoodlandDevil.cs,SourceVerified,
Worg,a worg,Data/Scripts/Mobiles/Animals/Canines/Worg.cs,SourceVerified,
WorkingSpots,working spot,Data/Scripts/Mobiles/Civilized/Citizens/WorkingSpots.cs,SourceVerified,
Wraith,a wraith,Data/Scripts/Mobiles/Undead/Wraith.cs,SourceVerified,
Wyrm,a draguul,Data/Scripts/Mobiles/Dragons/Wyrms/Wyrm.cs,SourceVerified,
Wyrmling,Wyrmling,Data/Scripts/Custom/Mobiles/Dragons/Wyrmling.cs,SourceVerified,
Wyrms,rusted item,Data/Scripts/Mobiles/Dragons/Wyrms/Wyrms.cs,SourceVerified,
Wyverns,deadly venom sack,Data/Scripts/Mobiles/Dragons/Wyverns/Wyverns.cs,SourceVerified,
Wyvra,a wyvra,Data/Scripts/Mobiles/Dragons/Hydras/Wyvra.cs,SourceVerified,
Xardok,Xardok the Baron,Data/Scripts/Mobiles/Civilized/Special/Xardok.cs,SourceVerified,
XardokComplete,Xardok the Baron,Data/Scripts/Mobiles/Civilized/Special/Xardok.cs,SourceVerified,
XardokEntry,Xardok the Baron,Data/Scripts/Mobiles/Civilized/Special/Xardok.cs,SourceVerified,
Xatyr,a xatyr,Data/Scripts/Mobiles/Mystical/Xatyr.cs,SourceVerified,
Xenomorph,a xenomorph,Data/Scripts/Mobiles/Unusual/Xenomorph.cs,SourceVerified,
Xenomutant,a xenomutant,Data/Scripts/Mobiles/Unusual/Xenomutant.cs,SourceVerified,
XormiteElemental,a xormite elemental,Data/Scripts/Mobiles/Elementals/Gemmed/XormiteElemental.cs,SourceVerified,
Xorn,a xorn,Data/Scripts/Mobiles/Unusual/Xorn.cs,SourceVerified,
Xurtzar,Xurtzar of demonic energy,Data/Scripts/Mobiles/Daemons/Xurtzar.cs,SourceVerified,
XurtzarChest,Xurtzar of demonic energy,Data/Scripts/Mobiles/Daemons/Xurtzar.cs,SourceVerified,
Yeti,a yeti,Data/Scripts/Mobiles/Humanoids/Yeti.cs,SourceVerified,
YoungDragon,rusted item,Data/Scripts/Mobiles/Dragons/Young/YoungDragon.cs,SourceVerified,
YoungRoc,,Data/Scripts/Mobiles/Animals/Mounts/YoungRoc.cs,SourceVerified,
ZebraRiding,,Data/Scripts/Mobiles/Animals/Mounts/ZebraRiding.cs,SourceVerified,
Zeus,Zeus of Mount Olympus,Data/Scripts/Custom/Champions/Mobiles/Champs-Prisons/Zeus.cs,SourceVerified,
Zombie,a zombie,Data/Scripts/Mobiles/Undead/Zombie.cs,SourceVerified,
ZombieDragon,a zombie dragon,Data/Scripts/Mobiles/Undead/ZombieDragon.cs,SourceVerified,
ZombieGargoyle,a zombie gargoyle,Data/Scripts/Mobiles/Undead/ZombieGargoyle.cs,SourceVerified,
ZombieGiant,dead giant's hand scythe the rotting giant,Data/Scripts/Mobiles/Undead/ZombieGiant.cs,SourceVerified,
ZombieMage,a zombie mage,Data/Scripts/Mobiles/Undead/ZombieMage.cs,SourceVerified,
ZombieSpider,a decaying spider,Data/Scripts/Mobiles/Insects/Spiders/ZombieSpider.cs,SourceVerified,
ZornTheBlacksmith,Zorn the blacksmith,Data/Scripts/Mobiles/Goliaths/ZornTheBlacksmith.cs,SourceVerified,
ZuluuArcher,a zuluu,Data/Scripts/Mobiles/Humanoids/Savages/ZuluuArcher.cs,SourceVerified,
ZuluuNative,a zuluu,Data/Scripts/Mobiles/Humanoids/Savages/ZuluuNative.cs,SourceVerified,
ZuluuWitchDoctor,a zuluu witch doctor,Data/Scripts/Mobiles/Humanoids/Savages/ZuluuWitchDoctor.cs,SourceVerified,
xDryad,a dryad,Data/Scripts/Mobiles/Mystical/xDryad.cs,SourceVerified,
